game_id,date,game_time,away_team,home_team,market_spread_home,baseline_margin,pred_margin_mu,actual_home,actual_away,actual_margin,game_index,actual_home_covers,pred_home_covers,ats_correct,actual_home_wins,pred_home_wins,ml_correct,spread_abs,home_favored,away_favored,pick_side,pick_team,pick_is_favorite,pick_is_underdog,pick_location_bucket,spread_bucket,abs_error
2025-10-27-POR-LAL,2025-10-27,,POR,LAL,3.5,-3.5,-3.853099673986435,108,122,-14,52,0,0,1,0,0,1,3.5,False,True,away,POR,True,False,road_favorite,3-6,10.146900326013565
2025-10-27-TOR-SAS,2025-10-27,,TOR,SAS,-4.5,4.5,4.488168558105826,121,103,18,53,1,0,0,1,1,1,4.5,True,False,away,TOR,False,True,road_underdog,3-6,13.511831441894174
2025-10-28-CHA-MIA,2025-10-28,,CHA,MIA,-4.5,4.5,5.994837760925293,144,117,27,54,1,1,1,1,1,1,4.5,True,False,home,MIA,True,False,home_favorite,3-6,21.005162239074707
2025-10-28-LAC-GSW,2025-10-28,,LAC,GSW,1.5,-1.5,-0.9663832783699036,98,79,19,55,1,1,1,1,0,0,1.5,False,True,home,GSW,False,True,home_underdog,0-3,19.966383278369904
2025-10-28-NYK-MIL,2025-10-28,,NYK,MIL,2.5,-2.5,-2.204036921262741,121,111,10,56,1,1,1,1,0,0,2.5,False,True,home,MIL,False,True,home_underdog,0-3,12.204036921262741
2025-10-28-PHI-WAS,2025-10-28,,PHI,WAS,4.5,-4.5,-4.183224380016327,134,139,-5,57,0,1,0,0,0,1,4.5,False,True,home,WAS,False,True,home_underdog,3-6,0.8167756199836731
2025-10-28-SAC-OKC,2025-10-28,,SAC,OKC,-8.5,8.5,8.555041495710611,107,101,6,58,0,1,0,1,1,1,8.5,True,False,home,OKC,True,False,home_favorite,6-10,2.5550414957106113
2025-10-29-ATL-BKN,2025-10-29,,ATL,BKN,8.5,-8.5,-6.028180122375488,112,117,-5,59,1,1,1,0,0,1,8.5,False,True,home,BKN,False,True,home_underdog,6-10,1.0281801223754883
2025-10-29-CLE-BOS,2025-10-29,,CLE,BOS,3.5,-3.5,-1.7130552530288696,125,105,20,60,1,1,1,1,0,0,3.5,False,True,home,BOS,False,True,home_underdog,3-6,21.71305525302887
2025-10-29-HOU-TOR,2025-10-29,,HOU,TOR,5.5,-5.5,-5.622270509600639,121,139,-18,61,0,0,1,0,0,1,5.5,False,True,away,HOU,True,False,road_favorite,3-6,12.37772949039936
2025-10-29-IND-DAL,2025-10-29,,IND,DAL,-5.5,5.5,5.263011008501053,107,105,2,62,0,0,1,1,1,1,5.5,True,False,away,IND,False,True,road_underdog,3-6,3.263011008501053
2025-10-29-LAL-MIN,2025-10-29,,LAL,MIN,-7.5,7.5,7.519951224327087,115,116,-1,63,0,1,0,0,1,0,7.5,True,False,home,MIN,True,False,home_favorite,6-10,8.519951224327087
2025-10-29-MEM-PHX,2025-10-29,,MEM,PHX,1.5,-1.5,-0.516905665397644,113,114,-1,64,1,1,1,0,0,1,1.5,False,True,home,PHX,False,True,home_underdog,0-3,0.48309433460235596
2025-10-29-NOP-DEN,2025-10-29,,NOP,DEN,-12.5,12.5,12.396272011101246,122,88,34,65,1,0,0,1,1,1,12.5,True,False,away,NOP,False,True,road_underdog,10+,21.603727988898754
2025-10-29-ORL-DET,2025-10-29,,ORL,DET,1.5,-1.5,-1.036328285932541,135,116,19,66,1,1,1,1,0,0,1.5,False,True,home,DET,False,True,home_underdog,0-3,20.03632828593254
2025-10-29-POR-UTA,2025-10-29,,POR,UTA,3.5,-3.5,-2.0545496940612797,134,136,-2,67,1,1,1,0,0,1,3.5,False,True,home,UTA,False,True,home_underdog,3-6,0.05454969406127974
2025-10-29-SAC-CHI,2025-10-29,,SAC,CHI,-4.5,4.5,4.16951259970665,126,113,13,68,1,0,0,1,1,1,4.5,True,False,away,SAC,False,True,road_underdog,3-6,8.83048740029335
2025-10-30-GSW-MIL,2025-10-30,,GSW,MIL,7.5,-7.5,-8.391975045204163,120,110,10,69,1,0,0,1,0,0,7.5,False,True,away,GSW,True,False,road_favorite,6-10,18.391975045204163
2025-10-30-MIA-SAS,2025-10-30,,MIA,SAS,-5.5,5.5,6.053596496582031,107,101,6,70,1,1,1,1,1,1,5.5,True,False,home,SAS,True,False,home_favorite,3-6,0.05359649658203125
2025-10-30-ORL-CHA,2025-10-30,,ORL,CHA,3.5,-3.5,-3.5736305937170982,107,123,-16,71,0,0,1,0,0,1,3.5,False,True,away,ORL,True,False,road_favorite,3-6,12.426369406282902
2025-10-30-WAS-OKC,2025-10-30,,WAS,OKC,-15.5,15.5,15.422775104641914,127,108,19,72,1,0,0,1,1,1,15.5,True,False,away,WAS,False,True,road_underdog,10+,3.5772248953580856
2025-10-31-ATL-IND,2025-10-31,,ATL,IND,2.5,-2.5,-2.2934155762195587,108,128,-20,73,0,1,0,0,0,1,2.5,False,True,home,IND,False,True,home_underdog,0-3,17.70658442378044
