game_id,date,away_team,home_team,market_spread_home,baseline_margin,pred_margin_mu,actual_home,actual_away,actual_margin,actual_home_covers,pred_home_covers,ats_correct,actual_home_wins,pred_home_wins,ml_correct,abs_error
2024-12-21-LAL-SAC,2024-12-21,LAL,SAC,-4.0,4.0,3.5857358872890472,99,103,-4,0,0,1,0,1,0,7.585735887289047
2024-12-21-MIA-ORL,2024-12-21,MIA,ORL,-2.0,2.0,2.34116393327713,121,114,7,1,1,1,1,1,1,4.65883606672287
2024-12-21-MEM-ATL,2024-12-21,MEM,ATL,1.5,-1.5,-1.17019185423851,112,128,-16,0,1,0,0,0,1,14.82980814576149
2024-12-21-UTA-BKN,2024-12-21,UTA,BKN,-1.5,1.5,1.745463401079178,94,105,-11,0,1,0,0,1,0,12.745463401079178
2024-12-21-PHI-CLE,2024-12-21,PHI,CLE,-9.0,9.0,11.1885986328125,126,99,27,1,1,1,1,1,1,15.8114013671875
2024-12-21-BOS-CHI,2024-12-21,BOS,CHI,12.0,-12.0,-11.617540419101717,98,123,-25,0,1,0,0,0,1,13.382459580898283
2024-12-21-WAS-MIL,2024-12-21,WAS,MIL,-8.5,8.5,8.074334800243378,112,101,11,1,0,0,1,1,1,2.9256651997566223
2024-12-21-GSW-MIN,2024-12-21,GSW,MIN,-4.0,4.0,4.206155329942703,103,113,-10,0,1,0,0,1,0,14.206155329942703
2024-12-21-NYK-NOP,2024-12-21,NYK,NOP,8.0,-8.0,-8.135330140590668,93,104,-11,0,0,1,0,0,1,2.8646698594093323
2024-12-21-LAC-DAL,2024-12-21,LAC,DAL,-3.5,3.5,3.49994720518589,113,97,16,1,0,0,1,1,1,12.50005279481411
2024-12-21-POR-SAS,2024-12-21,POR,SAS,-6.5,6.5,6.0916502475738525,114,94,20,1,0,0,1,1,1,13.908349752426147
2024-12-21-DET-PHX,2024-12-21,DET,PHX,-5.5,5.5,4.979700207710266,125,133,-8,0,0,1,0,1,0,12.979700207710266
2024-12-22-HOU-TOR,2024-12-22,HOU,TOR,9.0,-9.0,-9.149727463722227,110,114,-4,1,0,0,0,0,1,5.149727463722227
2024-12-22-IND-SAC,2024-12-22,IND,SAC,-3.0,3.0,3.081821158528328,95,122,-27,0,1,0,0,1,0,30.081821158528328
2024-12-22-DEN-NOP,2024-12-22,DEN,NOP,8.5,-8.5,-8.408338256180286,129,132,-3,1,1,1,0,0,1,5.408338256180286
2024-12-23-HOU-CHA,2024-12-23,HOU,CHA,6.0,-6.0,-6.444620788097382,101,114,-13,0,0,1,0,0,1,6.555379211902618
2024-12-23-UTA-CLE,2024-12-23,UTA,CLE,-14.0,14.0,17.66661834716797,124,113,11,0,1,0,1,1,1,6.666618347167969
2024-12-23-BOS-ORL,2024-12-23,BOS,ORL,8.5,-8.5,-7.825868427753448,108,104,4,1,1,1,1,0,0,11.825868427753448
2024-12-23-SAS-PHI,2024-12-23,SAS,PHI,-5.5,5.5,4.2698646783828735,111,106,5,0,0,1,1,1,1,0.7301353216171265
2024-12-23-MIN-ATL,2024-12-23,MIN,ATL,3.5,-3.5,-3.848932236433029,117,104,13,1,0,0,1,0,0,16.84893223643303
2024-12-23-BKN-MIA,2024-12-23,BKN,MIA,-10.0,10.0,9.822717562317848,110,95,15,1,0,0,1,1,1,5.177282437682152
2024-12-23-TOR-NYK,2024-12-23,TOR,NYK,-14.0,14.0,14.347796201705933,139,125,14,0,1,0,1,1,1,0.3477962017059326
2024-12-23-MIL-CHI,2024-12-23,MIL,CHI,-3.0,3.0,3.0647018626332283,91,112,-21,0,1,0,0,1,0,24.06470186263323
2024-12-23-LAC-MEM,2024-12-23,LAC,MEM,-6.0,6.0,5.810674801468849,110,114,-4,0,0,1,0,1,0,9.81067480146885
2024-12-23-WAS-OKC,2024-12-23,WAS,OKC,-18.0,18.0,19.811026573181152,123,105,18,0,1,0,1,1,1,1.8110265731811523
2024-12-23-POR-DAL,2024-12-23,POR,DAL,-12.5,12.5,12.891077011823654,132,108,24,1,1,1,1,1,1,11.108922988176346
2024-12-23-PHX-DEN,2024-12-23,PHX,DEN,-4.0,4.0,3.907766483724117,117,90,27,1,0,0,1,1,1,23.092233516275883
2024-12-23-IND-GSW,2024-12-23,IND,GSW,-6.0,6.0,5.693201094865799,105,111,-6,0,0,1,0,1,0,11.693201094865799
2024-12-23-DET-LAL,2024-12-23,DET,LAL,-6.5,6.5,6.246189624071121,114,117,-3,0,0,1,0,1,0,9.246189624071121
2024-12-25-SAS-NYK,2024-12-25,SAS,NYK,-8.5,8.5,8.509307885542512,117,114,3,0,1,0,1,1,1,5.509307885542512
2024-12-25-MIN-DAL,2024-12-25,MIN,DAL,-5.0,5.0,4.164678394794464,99,105,-6,0,0,1,0,1,0,10.164678394794464
2024-12-25-PHI-BOS,2024-12-25,PHI,BOS,-10.5,10.5,12.70549988746643,114,118,-4,0,1,0,0,1,0,16.70549988746643
2024-12-25-LAL-GSW,2024-12-25,LAL,GSW,-4.0,4.0,3.497602701187134,113,115,-2,0,0,1,0,1,0,5.497602701187134
2024-12-25-DEN-PHX,2024-12-25,DEN,PHX,2.5,-2.5,-2.231232464313507,110,100,10,1,1,1,1,0,0,12.231232464313507
2024-12-26-OKC-IND,2024-12-26,OKC,IND,5.0,-5.0,-4.634369552135468,114,120,-6,0,1,0,0,0,1,1.3656304478645316
2024-12-26-MIA-ORL,2024-12-26,MIA,ORL,-1.5,1.5,1.859910637140274,88,89,-1,0,1,0,0,1,0,2.859910637140274
2024-12-26-CHA-WAS,2024-12-26,CHA,WAS,5.0,-5.0,-5.13627815246582,113,110,3,1,0,0,1,0,0,8.13627815246582
2024-12-26-CHI-ATL,2024-12-26,CHI,ATL,-5.0,5.0,5.177161693572998,141,133,8,1,1,1,1,1,1,2.822838306427002
2024-12-26-TOR-MEM,2024-12-26,TOR,MEM,-11.0,11.0,11.17494371533394,155,126,29,1,1,1,1,1,1,17.82505628466606
2024-12-26-BKN-MIL,2024-12-26,BKN,MIL,-6.5,6.5,6.1095691323280334,105,111,-6,0,0,1,0,1,0,12.109569132328033
2024-12-26-HOU-NOP,2024-12-26,HOU,NOP,7.0,-7.0,-7.165985688567162,111,128,-17,0,0,1,0,0,1,9.834014311432838
2024-12-26-UTA-POR,2024-12-26,UTA,POR,-3.5,3.5,3.995449721813202,122,120,2,0,1,0,1,1,1,1.995449721813202
2024-12-26-DET-SAC,2024-12-26,DET,SAC,-5.0,5.0,5.422143250703812,113,114,-1,0,1,0,0,1,0,6.422143250703812
2024-12-27-NYK-ORL,2024-12-27,NYK,ORL,6.5,-6.5,-5.843767881393433,85,108,-23,0,1,0,0,0,1,17.156232118606567
2024-12-27-IND-BOS,2024-12-27,IND,BOS,-12.0,12.0,14.085374355316162,142,105,37,1,1,1,1,1,1,22.914625644683838
2024-12-27-SAS-BKN,2024-12-27,SAS,BKN,8.0,-8.0,-7.644621193408966,87,96,-9,0,1,0,0,0,1,1.355378806591034
2024-12-27-MIN-HOU,2024-12-27,MIN,HOU,-1.0,1.0,0.8261257708072662,112,113,-1,0,0,1,0,1,0,1.8261257708072662
2024-12-27-MEM-NOP,2024-12-27,MEM,NOP,7.0,-7.0,-6.8299450278282166,124,132,-8,0,1,0,0,0,1,1.1700549721717834
2024-12-27-CLE-DEN,2024-12-27,CLE,DEN,3.5,-3.5,-3.26717209815979,135,149,-14,0,1,0,0,0,1,10.73282790184021
2024-12-27-DAL-PHX,2024-12-27,DAL,PHX,-1.0,1.0,0.9336853623390198,89,98,-9,0,0,1,0,1,0,9.93368536233902
2024-12-27-GSW-LAC,2024-12-27,GSW,LAC,-5.5,5.5,5.759176939725876,102,92,10,1,1,1,1,1,1,4.240823060274124
2024-12-28-MIA-ATL,2024-12-28,MIA,ATL,1.0,-1.0,-0.9813080001622438,120,110,10,1,1,1,1,0,0,10.981308000162244
2024-12-28-OKC-CHA,2024-12-28,OKC,CHA,14.0,-14.0,-14.033079415559769,94,106,-12,1,0,0,0,0,1,2.0330794155597687
2024-12-28-NYK-WAS,2024-12-28,NYK,WAS,13.0,-13.0,-12.526882469654083,132,136,-4,1,1,1,0,0,1,8.526882469654083
2024-12-28-MIL-CHI,2024-12-28,MIL,CHI,2.0,-2.0,-1.783336192369461,116,111,5,1,1,1,1,0,0,6.783336192369461
2024-12-28-PHX-GSW,2024-12-28,PHX,GSW,-7.0,7.0,6.98244496434927,109,105,4,0,0,1,1,1,1,2.98244496434927
2024-12-28-DET-DEN,2024-12-28,DET,DEN,-6.5,6.5,6.397019542753696,134,121,13,1,0,0,1,1,1,6.602980457246304
2024-12-28-PHI-UTA,2024-12-28,PHI,UTA,7.0,-7.0,-6.91531877964735,111,114,-3,1,1,1,0,0,1,3.9153187796473503
2024-12-28-DAL-POR,2024-12-28,DAL,POR,3.5,-3.5,-3.583981938660145,126,122,4,1,0,0,1,0,0,7.583981938660145
2024-12-28-SAC-LAL,2024-12-28,SAC,LAL,3.5,-3.5,-2.8707656264305115,132,122,10,1,1,1,1,0,0,12.870765626430511
2024-12-29-BKN-ORL,2024-12-29,BKN,ORL,-8.5,8.5,8.35561016201973,102,101,1,0,0,1,1,1,1,7.35561016201973
2024-12-29-IND-BOS,2024-12-29,IND,BOS,-10.5,10.5,12.2940171957016,114,123,-9,0,1,0,0,1,0,21.2940171957016
2024-12-29-ATL-TOR,2024-12-29,ATL,TOR,-1.0,1.0,0.6742805540561676,107,136,-29,0,0,1,0,1,0,29.674280554056168
2024-12-29-MIA-HOU,2024-12-29,MIA,HOU,-8.5,8.5,8.583610743284225,100,104,-4,0,1,0,0,1,0,12.583610743284225
2024-12-29-MEM-OKC,2024-12-29,MEM,OKC,-8.0,8.0,8.787179470062256,130,106,24,1,1,1,1,1,1,15.212820529937744
2024-12-29-SAS-MIN,2024-12-29,SAS,MIN,-6.0,6.0,6.019674913957715,112,110,2,0,1,0,1,1,1,4.019674913957715
2024-12-30-CHI-CHA,2024-12-30,CHI,CHA,4.0,-4.0,-3.9796372167766094,108,115,-7,0,1,0,0,0,1,3.0203627832233906
2024-12-30-NYK-WAS,2024-12-30,NYK,WAS,13.0,-13.0,-12.64460039138794,106,126,-20,0,1,0,0,0,1,7.3553996086120605
2024-12-30-LAC-NOP,2024-12-30,LAC,NOP,4.5,-4.5,-4.552198804914951,113,116,-3,1,0,0,0,0,1,1.5521988049149513
2024-12-30-DEN-UTA,2024-12-30,DEN,UTA,7.5,-7.5,-6.883377969264984,121,132,-11,0,1,0,0,0,1,4.116622030735016
2024-12-30-CLE-GSW,2024-12-30,CLE,GSW,3.5,-3.5,-1.2804958820343018,95,113,-18,0,1,0,0,0,1,16.7195041179657
2024-12-30-PHI-POR,2024-12-30,PHI,POR,7.0,-7.0,-7.277392953634262,103,125,-22,0,0,1,0,0,1,14.722607046365738
2024-12-30-DAL-SAC,2024-12-30,DAL,SAC,-8.5,8.5,8.684650629758835,110,100,10,1,1,1,1,1,1,1.3153493702411652
2024-12-31-TOR-BOS,2024-12-31,TOR,BOS,-17.0,17.0,21.510986328125,125,71,54,1,1,1,1,1,1,32.489013671875
2024-12-31-MIL-IND,2024-12-31,MIL,IND,2.0,-2.0,-2.176593154668808,112,120,-8,0,0,1,0,0,1,5.823406845331192
2024-12-31-LAC-SAS,2024-12-31,LAC,SAS,-3.5,3.5,3.4699496906250715,122,86,36,1,0,0,1,1,1,32.53005030937493
2024-12-31-MIN-OKC,2024-12-31,MIN,OKC,-6.5,6.5,6.221917539834976,113,105,8,1,0,0,1,1,1,1.7780824601650238
2024-12-31-MEM-PHX,2024-12-31,MEM,PHX,-5.5,5.5,5.080477982759476,112,117,-5,0,0,1,0,1,0,10.080477982759476
2024-12-31-CLE-LAL,2024-12-31,CLE,LAL,4.5,-4.5,-3.913309454917908,110,122,-12,0,1,0,0,0,1,8.086690545082092
2025-01-01-ORL-DET,2025-01-01,ORL,DET,-2.0,2.0,2.0459225177764893,105,96,9,1,1,1,1,1,1,6.954077482223511
2025-01-01-CHI-WAS,2025-01-01,CHI,WAS,6.5,-6.5,-6.449366092681885,125,107,18,1,1,1,1,0,0,24.449366092681885
2025-01-01-NOP-MIA,2025-01-01,NOP,MIA,-9.0,9.0,9.006246460601687,119,108,11,1,1,1,1,1,1,1.9937535393983126
2025-01-01-UTA-NYK,2025-01-01,UTA,NYK,-12.0,12.0,13.226661443710327,119,103,16,1,1,1,1,1,1,2.773338556289673
2025-01-01-BKN-TOR,2025-01-01,BKN,TOR,-1.0,1.0,1.1933586299419403,130,113,17,1,1,1,1,1,1,15.80664137005806
2025-01-01-DAL-HOU,2025-01-01,DAL,HOU,-4.5,4.5,4.624883092939854,110,99,11,1,1,1,1,1,1,6.375116907060146
2025-01-01-ATL-DEN,2025-01-01,ATL,DEN,-8.0,8.0,7.559701472520828,139,120,19,1,0,0,1,1,1,11.440298527479172
2025-01-01-PHI-SAC,2025-01-01,PHI,SAC,-6.0,6.0,5.584346413612366,113,107,6,0,0,1,1,1,1,0.4156535863876343
2025-01-02-IND-MIA,2025-01-02,IND,MIA,-2.0,2.0,2.134118393063545,115,128,-13,0,1,0,0,1,0,15.134118393063545
2025-01-02-BOS-MIN,2025-01-02,BOS,MIN,3.0,-3.0,-2.401036143302917,115,118,-3,0,1,0,0,0,1,0.598963856697083
2025-01-02-BKN-MIL,2025-01-02,BKN,MIL,-12.5,12.5,12.001057744026184,110,113,-3,0,0,1,0,1,0,15.001057744026184
2025-01-02-LAC-OKC,2025-01-02,LAC,OKC,-12.0,12.0,12.722742438316343,116,98,18,1,1,1,1,1,1,5.277257561683657
2025-01-02-PHI-GSW,2025-01-02,PHI,GSW,-4.0,4.0,3.9974993937648833,139,105,34,1,0,0,1,1,1,30.002500606235117
2025-01-02-POR-LAL,2025-01-02,POR,LAL,-6.5,6.5,6.447248205542564,114,106,8,1,0,0,1,1,1,1.5527517944574356
2025-01-03-CHA-DET,2025-01-03,CHA,DET,-7.5,7.5,7.128906458616257,98,94,4,0,0,1,1,1,1,3.1289064586162567
2025-01-03-ORL-TOR,2025-01-03,ORL,TOR,2.0,-2.0,-1.5321380198001862,97,106,-9,0,1,0,0,0,1,7.467861980199814
2025-01-03-BOS-HOU,2025-01-03,BOS,HOU,3.5,-3.5,-2.5221853256225586,86,109,-23,0,1,0,0,0,1,20.47781467437744
2025-01-03-WAS-NOP,2025-01-03,WAS,NOP,-7.5,7.5,7.18063023686409,132,120,12,1,0,0,1,1,1,4.81936976313591
2025-01-03-NYK-OKC,2025-01-03,NYK,OKC,-3.5,3.5,3.921574234962464,117,107,10,1,1,1,1,1,1,6.078425765037537
2025-01-03-CLE-DAL,2025-01-03,CLE,DAL,9.5,-9.5,-8.953689515590668,122,134,-12,0,1,0,0,0,1,3.0463104844093323
2025-01-03-SAS-DEN,2025-01-03,SAS,DEN,-6.0,6.0,5.384936988353729,110,113,-3,0,0,1,0,1,0,8.38493698835373
2025-01-03-MEM-SAC,2025-01-03,MEM,SAC,-3.5,3.5,3.560890130698681,138,133,5,1,1,1,1,1,1,1.4391098693013191
2025-01-03-ATL-LAL,2025-01-03,ATL,LAL,-3.0,3.0,3.017743958160281,119,102,17,1,1,1,1,1,1,13.982256041839719
2025-01-04-PHI-BKN,2025-01-04,PHI,BKN,9.0,-9.0,-8.750162780284882,94,123,-29,0,1,0,0,0,1,20.24983721971512
2025-01-04-MIN-DET,2025-01-04,MIN,DET,6.5,-6.5,-6.633415788412094,119,105,14,1,0,0,1,0,0,20.633415788412094
2025-01-04-PHX-IND,2025-01-04,PHX,IND,-3.0,3.0,3.14151369035244,126,108,18,1,1,1,1,1,1,14.85848630964756
2025-01-04-UTA-MIA,2025-01-04,UTA,MIA,-8.5,8.5,8.65764182806015,100,136,-36,0,1,0,0,1,0,44.65764182806015
2025-01-04-NYK-CHI,2025-01-04,NYK,CHI,6.0,-6.0,-5.287946999073029,139,126,13,1,1,1,1,0,0,18.28794699907303
2025-01-04-POR-MIL,2025-01-04,POR,MIL,-12.5,12.5,12.017595529556274,102,105,-3,0,0,1,0,1,0,15.017595529556274
2025-01-04-DEN-SAS,2025-01-04,DEN,SAS,3.0,-3.0,-2.026194334030152,111,122,-11,0,1,0,0,0,1,8.973805665969849
2025-01-04-MEM-GSW,2025-01-04,MEM,GSW,-3.0,3.0,3.351097851991653,121,113,8,1,1,1,1,1,1,4.648902148008347
2025-01-04-ATL-LAC,2025-01-04,ATL,LAC,-7.0,7.0,7.201440513134003,131,105,26,1,1,1,1,1,1,18.798559486865997
2025-01-05-BOS-OKC,2025-01-05,BOS,OKC,-1.0,1.0,1.3506169319152832,105,92,13,1,1,1,1,1,1,11.649383068084717
2025-01-05-CHA-CLE,2025-01-05,CHA,CLE,-16.0,16.0,19.83686089515686,115,105,10,0,1,0,1,1,1,9.83686089515686
2025-01-05-NOP-WAS,2025-01-05,NOP,WAS,6.0,-6.0,-6.031639605760574,98,110,-12,0,0,1,0,0,1,5.968360394239426
2025-01-05-UTA-ORL,2025-01-05,UTA,ORL,-9.5,9.5,9.540801025927069,92,105,-13,0,1,0,0,1,0,22.540801025927067
2025-01-05-LAL-HOU,2025-01-05,LAL,HOU,-4.5,4.5,4.626431077718735,119,115,4,0,1,0,1,1,1,0.6264310777187347
2025-01-05-SAC-GSW,2025-01-05,SAC,GSW,-3.0,3.0,4.170974612236023,99,129,-30,0,1,0,0,1,0,34.17097461223602
2025-01-06-POR-DET,2025-01-06,POR,DET,-6.0,6.0,6.105678461492062,118,115,3,0,1,0,1,1,1,3.1056784614920616
2025-01-06-PHX-PHI,2025-01-06,PHX,PHI,1.5,-1.5,-1.1789773106575012,99,109,-10,0,1,0,0,0,1,8.821022689342499
2025-01-06-IND-BKN,2025-01-06,IND,BKN,11.0,-11.0,-10.59629002213478,99,113,-14,0,1,0,0,0,1,3.403709977865219
2025-01-06-ORL-NYK,2025-01-06,ORL,NYK,-10.5,10.5,10.2527324706316,94,103,-9,0,0,1,0,1,0,19.2527324706316
2025-01-06-MIL-TOR,2025-01-06,MIL,TOR,6.0,-6.0,-6.142289757728577,104,128,-24,0,0,1,0,0,1,17.857710242271423
2025-01-06-SAS-CHI,2025-01-06,SAS,CHI,3.0,-3.0,-2.494745135307312,114,110,4,1,1,1,1,0,0,6.494745135307312
2025-01-06-DAL-MEM,2025-01-06,DAL,MEM,-4.5,4.5,4.796722412109375,119,104,15,1,1,1,1,1,1,10.203277587890625
2025-01-06-LAC-MIN,2025-01-06,LAC,MIN,-2.5,2.5,2.055731773376465,108,106,2,0,0,1,1,1,1,0.055731773376464844
2025-01-06-MIA-SAC,2025-01-06,MIA,SAC,-4.0,4.0,3.777272388339042,123,118,5,1,0,0,1,1,1,1.2227276116609578
2025-01-07-PHX-CHA,2025-01-07,PHX,CHA,5.0,-5.0,-5.654937982559204,115,104,11,1,0,0,1,0,0,16.654937982559204
2025-01-07-HOU-WAS,2025-01-07,HOU,WAS,13.5,-13.5,-13.092501431703568,112,135,-23,0,1,0,0,0,1,9.907498568296432
2025-01-07-LAL-DAL,2025-01-07,LAL,DAL,6.5,-6.5,-6.14192533493042,118,97,21,1,1,1,1,0,0,27.14192533493042
2025-01-07-MIN-NOP,2025-01-07,MIN,NOP,4.0,-4.0,-3.9476566091179848,97,104,-7,0,1,0,0,0,1,3.0523433908820152
2025-01-07-ATL-UTA,2025-01-07,ATL,UTA,5.5,-5.5,-5.379229716956616,121,124,-3,1,1,1,0,0,1,2.3792297169566163
2025-01-07-BOS-DEN,2025-01-07,BOS,DEN,10.5,-10.5,-10.719423070549963,106,118,-12,0,0,1,0,0,1,1.2805769294500369
2025-01-07-MIA-GSW,2025-01-07,MIA,GSW,-9.0,9.0,10.2214435338974,98,114,-16,0,1,0,0,1,0,26.2214435338974
2025-01-08-OKC-CLE,2025-01-08,OKC,CLE,-3.0,3.0,4.801087379455566,129,122,7,1,1,1,1,1,1,2.1989126205444336
2025-01-08-CHI-IND,2025-01-08,CHI,IND,-5.0,5.0,4.364368915557861,129,113,16,1,0,0,1,1,1,11.635631084442139
2025-01-08-TOR-NYK,2025-01-08,TOR,NYK,-12.0,12.0,12.811397910118105,112,98,14,1,1,1,1,1,1,1.1886020898818952
2025-01-08-WAS-PHI,2025-01-08,WAS,PHI,-10.5,10.5,10.66586223244667,109,103,6,0,1,0,1,1,1,4.6658622324466705
2025-01-08-DET-BKN,2025-01-08,DET,BKN,9.5,-9.5,-9.109013676643372,98,113,-15,0,1,0,0,0,1,5.890986323356628
2025-01-08-POR-NOP,2025-01-08,POR,NOP,-2.0,2.0,1.8961182832717896,100,119,-19,0,0,1,0,1,0,20.89611828327179
2025-01-08-LAC-DEN,2025-01-08,LAC,DEN,3.5,-3.5,-3.3454353511333466,126,103,23,1,1,1,1,0,0,26.345435351133347
2025-01-08-SAS-MIL,2025-01-08,SAS,MIL,-4.5,4.5,4.3083091378211975,121,105,16,1,0,0,1,1,1,11.691690862178802
2025-01-09-TOR-CLE,2025-01-09,TOR,CLE,-13.5,13.5,17.048074960708618,132,126,6,0,1,0,1,1,1,11.048074960708618
2025-01-09-GSW-DET,2025-01-09,GSW,DET,2.5,-2.5,-2.203451305627823,104,107,-3,0,1,0,0,0,1,0.7965486943721771
2025-01-09-MIN-ORL,2025-01-09,MIN,ORL,5.5,-5.5,-5.215080499649048,89,104,-15,0,1,0,0,0,1,9.784919500350952
2025-01-09-HOU-MEM,2025-01-09,HOU,MEM,-3.0,3.0,3.162027209997177,115,119,-4,0,1,0,0,1,0,7.162027209997177
2025-01-09-POR-DAL,2025-01-09,POR,DAL,-7.5,7.5,7.617999285459518,117,111,6,0,1,0,1,1,1,1.6179992854595184
2025-01-09-ATL-PHX,2025-01-09,ATL,PHX,-6.0,6.0,5.397038221359253,123,115,8,1,0,0,1,1,1,2.602961778640747
2025-01-09-MIA-UTA,2025-01-09,MIA,UTA,5.5,-5.5,-5.288837760686874,92,97,-5,1,1,1,0,0,1,0.2888377606868744
2025-02-19-CHA-LAL,2025-02-19,CHA,LAL,-13.0,13.0,12.41423201560974,97,100,-3,0,0,1,0,1,0,15.41423201560974
2025-01-10-GSW-IND,2025-01-10,GSW,IND,-11.0,11.0,10.863969311118126,108,96,12,1,0,0,1,1,1,1.136030688881874
2025-01-10-MIL-ORL,2025-01-10,MIL,ORL,6.0,-6.0,-5.712549924850464,106,109,-3,1,1,1,0,0,1,2.712549924850464
2025-01-10-NOP-PHI,2025-01-10,NOP,PHI,-7.0,7.0,6.684311330318451,115,123,-8,0,0,1,0,1,0,14.684311330318451
2025-01-10-SAC-BOS,2025-01-10,SAC,BOS,-12.0,12.0,14.119519472122192,97,114,-17,0,1,0,0,1,0,31.119519472122192
2025-01-10-OKC-NYK,2025-01-10,OKC,NYK,2.5,-2.5,-2.901992380619049,101,126,-25,0,0,1,0,0,1,22.09800761938095
2025-01-10-WAS-CHI,2025-01-10,WAS,CHI,-10.0,10.0,9.856394246220589,138,105,33,1,0,0,1,1,1,23.14360575377941
2025-01-10-BKN-DEN,2025-01-10,BKN,DEN,-15.0,15.0,16.923571825027466,124,105,19,1,1,1,1,1,1,2.076428174972534
2025-01-28-HOU-ATL,2025-01-28,HOU,ATL,5.0,-5.0,-4.70630019903183,96,100,-4,1,1,1,0,0,1,0.7063001990318298
2025-01-28-LAL-PHI,2025-01-28,LAL,PHI,4.5,-4.5,-4.557908482849598,118,104,14,1,0,0,1,0,0,18.557908482849598
2025-01-28-UTA-GSW,2025-01-28,UTA,GSW,-10.5,10.5,10.527529256418347,114,103,11,1,1,1,1,1,1,0.47247074358165264
2025-01-28-MIL-POR,2025-01-28,MIL,POR,5.5,-5.5,-4.817784488201141,125,112,13,1,1,1,1,0,0,17.81778448820114
2025-01-11-UTA-PHX,2025-01-11,UTA,PHX,-10.5,10.5,10.606129415333273,114,106,8,0,1,0,1,1,1,2.606129415333273
2025-01-11-TOR-DET,2025-01-11,TOR,DET,-5.0,5.0,4.905156314373016,123,114,9,1,0,0,1,1,1,4.094843685626984
2025-01-11-MEM-MIN,2025-01-11,MEM,MIN,-2.5,2.5,2.5064514437690377,125,127,-2,0,1,0,0,1,0,4.506451443769038
2025-01-11-MIA-POR,2025-01-11,MIA,POR,4.5,-4.5,-4.538479149341583,98,119,-21,0,0,1,0,0,1,16.461520850658417
2025-03-17-SAS-LAL,2025-03-17,SAS,LAL,-9.0,9.0,9.499242931604384,125,109,16,1,1,1,1,1,1,6.500757068395616
2025-03-17-MIA-NYK,2025-03-17,MIA,NYK,-7.5,7.5,7.4611397832632065,116,95,21,1,0,0,1,1,1,13.538860216736794
2025-03-17-PHI-HOU,2025-03-17,PHI,HOU,-17.0,17.0,17.431655317544937,144,137,7,0,1,0,1,1,1,10.431655317544937
2025-03-17-IND-MIN,2025-03-17,IND,MIN,-11.0,11.0,11.094950944185255,130,132,-2,0,1,0,0,1,0,13.094950944185255
2025-03-17-DET-NOP,2025-03-17,DET,NOP,6.5,-6.5,-7.227597236633301,81,127,-46,0,0,1,0,0,1,38.7724027633667
2025-03-17-CHI-UTA,2025-03-17,CHI,UTA,4.5,-4.5,-3.893521547317505,97,111,-14,0,1,0,0,0,1,10.106478452682495
2025-03-17-DEN-GSW,2025-03-17,DEN,GSW,-13.0,13.0,14.630414366722109,105,114,-9,0,1,0,0,1,0,23.630414366722107
2025-03-17-TOR-PHX,2025-03-17,TOR,PHX,-8.5,8.5,9.32664704322815,129,89,40,1,1,1,1,1,1,30.67335295677185
2025-03-17-MEM-SAC,2025-03-17,MEM,SAC,-3.0,3.0,3.0402810126543045,132,122,10,1,1,1,1,1,1,6.9597189873456955
2025-03-17-WAS-POR,2025-03-17,WAS,POR,-6.0,6.0,5.720090091228485,112,97,15,1,0,0,1,1,1,9.279909908771515
2025-03-16-CHA-LAC,2025-03-16,CHA,LAC,-13.5,13.5,13.907486230134964,123,88,35,1,1,1,1,1,1,21.092513769865036
2025-03-16-PHI-DAL,2025-03-16,PHI,DAL,-6.5,6.5,6.095611751079559,125,130,-5,0,0,1,0,1,0,11.09561175107956
2025-03-16-PHX-LAL,2025-03-16,PHX,LAL,-3.0,3.0,3.165567383170128,107,96,11,1,1,1,1,1,1,7.834432616829872
2025-03-16-ATL-BKN,2025-03-16,ATL,BKN,6.5,-6.5,-6.298690289258957,122,114,8,1,1,1,1,0,0,14.298690289258957
2025-03-16-ORL-CLE,2025-03-16,ORL,CLE,-10.0,10.0,10.520597755908966,103,108,-5,0,1,0,0,1,0,15.520597755908966
2025-03-16-TOR-POR,2025-03-16,TOR,POR,-7.5,7.5,6.994143068790436,105,102,3,0,0,1,1,1,1,3.994143068790436
2025-03-16-UTA-MIN,2025-03-16,UTA,MIN,-13.0,13.0,17.162434577941895,128,102,26,1,1,1,1,1,1,8.837565422058105
2025-03-16-OKC-MIL,2025-03-16,OKC,MIL,5.5,-5.5,-5.5552351623773575,105,121,-16,0,0,1,0,0,1,10.444764837622643
2025-01-12-MIL-NYK,2025-01-12,MIL,NYK,-5.0,5.0,4.697339713573456,140,106,34,1,0,0,1,1,1,29.302660286426544
2025-01-12-DEN-DAL,2025-01-12,DEN,DAL,5.5,-5.5,-4.910079956054688,101,112,-11,0,1,0,0,0,1,6.089920043945312
2025-01-12-SAC-CHI,2025-01-12,SAC,CHI,5.0,-5.0,-4.476116240024567,119,124,-5,0,1,0,0,0,1,0.5238837599754333
2025-01-12-NOP-BOS,2025-01-12,NOP,BOS,-14.5,14.5,16.846004724502563,120,119,1,0,1,0,1,1,1,15.846004724502563
2025-01-12-IND-CLE,2025-01-12,IND,CLE,-9.0,9.0,9.951475083827972,93,108,-15,0,1,0,0,1,0,24.951475083827972
2025-01-12-PHI-ORL,2025-01-12,PHI,ORL,-2.0,2.0,2.360898494720459,104,99,5,1,1,1,1,1,1,2.639101505279541
