total_fga,rim_attempt_rate,corner_3_rate,non_corner_3_rate,pullup_3_rate,catch_shoot_3_rate,short_mid_rate,long_mid_rate,mid_range_rate,ftr,shooting_fouls_per_100,and1_rate,assisted_2pt_rate,assisted_3pt_rate,assists_per_100,turnovers_per_100,ast_to_ratio,steals_per_100,blocks_per_100,def_reb_share,total_fouls_per_100,total_possessions,games_played,season,max_date,player_name
150,0.4066666666666667,0.1,0.38,0.06666666666666667,0.41333333333333333,0.11333333333333333,0.0,0.11333333333333333,0.28,3.251387787470262,0.0,0.46938775510204084,0.9411764705882353,6.3441712926249005,2.4583663758921492,2.5806451612903225,2.0618556701030926,1.26883425852498,0.08733624454148471,6.3441712926249005,1261,58,2023-2024,2024-04-13,Dalen Terry
68,0.5735294117647058,0.04411764705882353,0.1323529411764706,0.0,0.17647058823529413,0.22058823529411764,0.029411764705882353,0.25,0.3088235294117647,2.857142857142857,0.0,0.7948717948717948,1.0,3.296703296703297,2.857142857142857,1.1538461538461537,1.5384615384615385,2.857142857142857,0.11570247933884298,5.714285714285714,455,38,2023-2024,2024-04-13,Damian Jones
1263,0.26128266033254155,0.021377672209026127,0.47743467933491684,0.3388756927949327,0.15993665874901028,0.16468725257323832,0.07521773555027712,0.23990498812351543,0.39667458432304037,1.1562998405103668,0.0,0.19488817891373802,0.504424778761062,10.087719298245613,3.807814992025518,2.649214659685864,1.4154704944178629,0.3588516746411483,0.07179356157383751,2.7312599681020733,5016,72,2023-2024,2024-04-13,Damian Lillard
480,0.8229166666666666,0.0,0.0,0.0,0.0,0.175,0.0020833333333333333,0.17708333333333334,0.3645833333333333,4.486455981941309,0.0,0.7614942528735632,0.0,3.2449209932279914,2.08803611738149,1.554054054054054,1.8340857787810385,4.317155756207676,0.13345454545454546,6.433408577878104,3544,74,2023-2024,2024-04-13,Daniel Gafford
281,0.5124555160142349,0.021352313167259787,0.2099644128113879,0.017793594306049824,0.21352313167259787,0.2491103202846975,0.0071174377224199285,0.25622775800711745,0.1708185053380783,4.086140254003314,0.3558718861209964,0.8015873015873016,1.0,3.2578685808945336,2.2639425731639977,1.4390243902439024,1.0491441192711208,2.70568746548868,0.10724431818181818,6.957482054113749,1811,59,2023-2024,2024-04-13,Daniel Theis
190,0.18947368421052632,0.042105263157894736,0.46842105263157896,0.10526315789473684,0.4052631578947368,0.23684210526315788,0.06315789473684211,0.3,0.5157894736842106,2.657218777679362,0.0,0.5490196078431373,0.8125,4.871567759078831,2.0372010628875112,2.391304347826087,1.2400354295837024,0.5314437555358724,0.09606986899563319,4.517271922054915,1129,49,2023-2024,2024-04-13,Danilo Gallinari
302,0.4470198675496689,0.06622516556291391,0.2980132450331126,0.04304635761589404,0.3211920529801324,0.17549668874172186,0.013245033112582781,0.18874172185430463,0.2251655629139073,1.764425369575584,0.0,0.5277777777777778,0.9811320754716981,7.48688602765856,2.336671435383882,3.204081632653061,1.0491177873152122,0.2384358607534573,0.0766852195423624,4.0534096328087745,2097,55,2023-2024,2024-04-13,Dante Exum
105,0.4,0.10476190476190476,0.38095238095238093,0.18095238095238095,0.3047619047619048,0.08571428571428572,0.02857142857142857,0.11428571428571428,0.4380952380952381,3.3185840707964607,0.0,0.71875,0.9333333333333333,3.0973451327433628,2.101769911504425,1.4736842105263157,1.6592920353982303,0.5530973451327433,0.05652759084791386,5.0884955752212395,904,34,2023-2024,2024-04-13,Danuel House Jr.
382,0.2486910994764398,0.04450261780104712,0.4712041884816754,0.041884816753926704,0.4738219895287958,0.20418848167539266,0.031413612565445025,0.2356020942408377,0.23298429319371727,3.6302032913843174,0.2617801047120419,0.6504854368932039,1.0,6.9215876089060995,3.6302032913843174,1.9066666666666667,1.5004840271055178,0.43562439496611816,0.13226837060702876,5.469506292352372,2066,63,2023-2024,2024-04-13,Dario Saric
841,0.22473246135552913,0.0356718192627824,0.3947681331747919,0.26040428061831156,0.1700356718192628,0.28894173602853745,0.0558858501783591,0.3448275862068966,0.2080856123662307,1.0160880609652836,0.11890606420927466,0.3389121338912134,0.6544117647058824,10.527801298334746,4.967541631385831,2.1193181818181817,2.088625458650861,0.19757267852102736,0.04540379605508001,2.822466836014677,3543,57,2023-2024,2024-04-13,Darius Garland
409,0.41075794621026895,0.07090464547677261,0.3374083129584352,0.04645476772616137,0.36185819070904646,0.17603911980440098,0.004889975550122249,0.18092909535452323,0.16625916870415647,1.7037387600567913,0.0,0.5982905982905983,0.9791666666666666,3.7387600567912918,2.6975863700899194,1.3859649122807018,1.2778040700425934,0.5205868433506862,0.08976558033161806,3.3601514434453383,2113,64,2023-2024,2024-04-13,David Roddy
312,0.25,0.07692307692307693,0.4166666666666667,0.10576923076923077,0.38782051282051283,0.19230769230769232,0.0641025641025641,0.2564102564102564,0.1346153846153846,2.042850024912805,0.3205128205128205,0.45977011494252873,0.9636363636363636,6.527154957648232,2.092675635276532,3.119047619047619,0.8470353761833582,0.14947683109118087,0.045998739760554505,4.235176880916791,2007,71,2023-2024,2024-04-13,Davion Mitchell
234,0.0811965811965812,0.11965811965811966,0.7435897435897436,0.20085470085470086,0.6623931623931624,0.02564102564102564,0.029914529914529916,0.05555555555555555,0.14102564102564102,1.9834710743801653,0.0,0.9375,0.9605263157894737,2.8925619834710745,1.487603305785124,1.9444444444444444,2.1487603305785123,0.9917355371900827,0.052899287894201424,4.710743801652892,1210,43,2023-2024,2024-04-13,Davis Bertans
294,0.8027210884353742,0.006802721088435374,0.04421768707482993,0.0,0.05102040816326531,0.14285714285714285,0.003401360544217687,0.14625850340136054,0.41836734693877553,3.526734926052332,0.0,0.6158536585365854,1.0,4.835039817974971,3.981797497155859,1.2142857142857142,1.3651877133105803,2.502844141069397,0.17155756207674944,7.451649601820249,1758,61,2023-2024,2024-04-13,Day'Ron Sharpe
1535,0.20195439739413681,0.031270358306188926,0.3543973941368078,0.22866449511400652,0.15700325732899023,0.36351791530944627,0.048859934853420196,0.41237785016286643,0.2742671009771987,1.7363851617995265,0.06514657980456026,0.1947261663286004,0.6221198156682027,8.18863456985004,3.8082083662194157,2.150259067357513,2.920284135753749,0.5919494869771112,0.06915029344220465,3.9857932123125495,5068,73,2023-2024,2024-04-13,De'Aaron Fox
657,0.2100456621004566,0.0669710806697108,0.4033485540334855,0.1339421613394216,0.3363774733637747,0.2480974124809741,0.0715372907153729,0.319634703196347,0.289193302891933,2.018229166666667,0.0,0.6756756756756757,0.8991596638655462,2.799479166666667,2.669270833333333,1.048780487804878,1.3020833333333335,0.5208333333333333,0.08022071307300509,4.8828125,3072,56,2023-2024,2024-04-13,De'Andre Hunter
360,0.26666666666666666,0.07777777777777778,0.5222222222222223,0.24722222222222223,0.3527777777777778,0.09722222222222222,0.03611111111111111,0.13333333333333333,0.21944444444444444,1.7423442449841606,0.2777777777777778,0.47540983606557374,0.7948717948717948,6.019007391763464,2.0591341077085534,2.923076923076923,3.167898627243928,0.8447729672650475,0.07692307692307693,4.435058078141499,1894,38,2023-2024,2024-04-13,De'Anthony Melton
93,0.8817204301075269,0.0,0.0,0.0,0.0,0.11827956989247312,0.0,0.11827956989247312,0.5698924731182796,4.336043360433604,0.0,0.7241379310344828,0.0,3.523035230352303,3.116531165311653,1.1304347826086956,0.8130081300813009,2.168021680216802,0.1782006920415225,7.994579945799458,738,36,2023-2024,2024-04-13,DeAndre Jordan
1331,0.23516153268219384,0.027047332832456798,0.17054845980465816,0.05709992486851991,0.14049586776859505,0.39368895567242673,0.17355371900826447,0.5672426746806912,0.45379413974455296,1.643680332514642,0.0,0.27355072463768115,0.8390804597701149,7.8594369922539205,2.5127526922350274,3.1278195488721803,1.6247874551294161,0.8312866049499339,0.06991676575505351,3.1551105233327035,5293,78,2023-2024,2024-04-13,DeMar DeRozan
232,0.07758620689655173,0.22844827586206898,0.6422413793103449,0.09913793103448276,0.771551724137931,0.02586206896551724,0.02586206896551724,0.05172413793103448,0.11206896551724138,2.5493025493025496,0.0,0.6470588235294118,0.9873417721518988,2.068302068302068,0.9620009620009621,2.15,1.9240019240019242,1.2025012025012025,0.10838323353293414,4.473304473304474,2079,54,2023-2024,2024-04-13,Dean Wade
749,0.35113484646194926,0.0026702269692923898,0.01602136181575434,0.004005340453938585,0.014686248331108143,0.5153538050734312,0.11481975967957277,0.630173564753004,0.1054739652870494,2.308402585410896,0.0,0.7476415094339622,1.0,2.7700831024930745,3.0470914127423825,0.9090909090909091,1.7236072637734685,1.2927054478301014,0.17114624505928855,3.3856571252693137,3249,55,2023-2024,2024-04-13,Deandre Ayton
1444,0.22506925207756232,0.05955678670360111,0.32271468144044324,0.17590027700831026,0.20637119113573407,0.3268698060941828,0.06578947368421052,0.3926592797783934,0.1793628808864266,1.077752117013087,0.13850415512465375,0.26247288503253796,0.696969696969697,9.603541185527328,3.810623556581986,2.5202020202020203,2.117013086989992,0.4618937644341801,0.08833124215809285,2.7136258660508084,5196,77,2023-2024,2024-04-13,Dejounte Murray
181,0.3370165745856354,0.06629834254143646,0.292817679558011,0.11602209944751381,0.2430939226519337,0.27071823204419887,0.03314917127071823,0.30386740331491713,0.24861878453038674,1.3740458015267176,0.0,0.425531914893617,0.8260869565217391,8.778625954198473,0.9923664122137404,8.846153846153847,3.816793893129771,0.7633587786259541,0.061669829222011384,2.366412213740458,1310,46,2023-2024,2024-04-13,Delon Wright
792,0.476010101010101,0.05176767676767677,0.24494949494949494,0.08964646464646464,0.20707070707070707,0.2058080808080808,0.021464646464646464,0.22727272727272727,0.3409090909090909,2.1688432835820897,0.0,0.5718849840255591,0.8444444444444444,6.6231343283582085,3.7080223880597014,1.7861635220125787,1.3992537313432836,0.816231343283582,0.13370720188902008,4.361007462686567,4288,74,2023-2024,2024-04-13,Deni Avdija
927,0.267529665587918,0.05393743257820928,0.34627831715210355,0.09816612729234088,0.30204962243797195,0.25782092772384035,0.0744336569579288,0.33225458468176916,0.2297734627831715,1.2213740458015268,0.0,0.3333333333333333,0.8057553956834532,10.64340239912759,3.336968375136314,3.189542483660131,1.3740458015267176,0.3707742639040349,0.05604638321369409,3.6859323882224646,4585,80,2023-2024,2024-04-13,Dennis Schroder
338,0.45857988165680474,0.05917159763313609,0.27218934911242604,0.07692307692307693,0.25443786982248523,0.15976331360946747,0.05029585798816568,0.21005917159763313,0.17159763313609466,2.9625779625779627,0.0,0.4298245614035088,0.8484848484848485,10.550935550935552,3.5343035343035343,2.985294117647059,3.4823284823284824,0.6237006237006237,0.07620320855614973,6.4449064449064455,1924,56,2023-2024,2024-04-13,Dennis Smith Jr.
296,0.8614864864864865,0.006756756756756757,0.0,0.0,0.006756756756756757,0.12837837837837837,0.0033783783783783786,0.13175675675675674,0.27364864864864863,3.662420382165605,0.0,0.8099547511312217,0.0,2.388535031847134,1.9904458598726114,1.2,1.4331210191082804,3.0652866242038215,0.1274252753015207,5.772292993630574,2512,55,2023-2024,2024-04-13,Dereck Lively II
495,0.4121212121212121,0.15353535353535352,0.3292929292929293,0.03434343434343434,0.4484848484848485,0.10303030303030303,0.00202020202020202,0.10505050505050505,0.27474747474747474,1.9871420222092344,0.0,0.7643312101910829,0.9878048780487805,2.1917007597895966,1.8994739918176504,1.1538461538461537,1.548801870251315,1.4903565166569257,0.06231454005934718,3.5943892460549387,3422,76,2023-2024,2024-04-13,Derrick Jones Jr.
839,0.1799761620977354,0.07866507747318235,0.5113230035756854,0.19785458879618595,0.39213349225268174,0.2133492252681764,0.0166865315852205,0.2300357568533969,0.18116805721096543,1.7040552200172563,0.0,0.418848167539267,0.8010204081632653,8.132010353753236,2.4158757549611733,3.3660714285714284,1.5962036238136326,1.8766177739430543,0.07136952328465142,3.278688524590164,4636,73,2023-2024,2024-04-13,Derrick White
776,0.27963917525773196,0.04252577319587629,0.43943298969072164,0.28994845360824745,0.19201030927835053,0.17654639175257733,0.061855670103092786,0.23840206185567012,0.20747422680412372,2.1173848439821694,0.0,0.4090909090909091,0.6,8.543833580980683,4.160475482912332,2.0535714285714284,1.5973254086181277,0.8172362555720655,0.06898148148148148,4.49479940564636,2692,42,2023-2024,2024-04-13,Desmond Bane
1289,0.18851823118696664,0.019394879751745538,0.30799069045771915,0.22032583397982933,0.10705973622963538,0.3669511249030256,0.11714507370054306,0.4840961986035687,0.3467804499612102,1.872340425531915,0.0,0.37888198757763975,0.5882352941176471,9.893617021276595,3.765957446808511,2.6271186440677967,1.276595744680851,0.5957446808510638,0.0722334585379948,4.468085106382979,4700,67,2023-2024,2024-04-13,Devin Booker
1056,0.19696969696969696,0.052083333333333336,0.375,0.21496212121212122,0.21212121212121213,0.27178030303030304,0.10416666666666667,0.3759469696969697,0.1903409090909091,0.7890461824089116,0.0,0.603030303030303,0.8333333333333334,6.42840566256672,2.5063819911812484,2.564814814814815,1.6941285681132512,0.5337665351589695,0.06929227124666865,1.717335808772337,4309,68,2023-2024,2024-04-13,Devin Vassell
768,0.2552083333333333,0.052083333333333336,0.4348958333333333,0.15494791666666666,0.33203125,0.234375,0.0234375,0.2578125,0.19140625,2.994445786042019,0.0,0.5846153846153846,0.9626865671641791,2.8737020043467765,2.100941801497223,1.367816091954023,1.5455204056991065,0.24148756339048538,0.05822021116138763,6.157932866457378,4141,72,2023-2024,2024-04-13,Dillon Brooks
1058,0.6219281663516069,0.001890359168241966,0.07939508506616257,0.004725897920604915,0.07655954631379962,0.2741020793950851,0.022684310018903593,0.29678638941398866,0.388468809073724,2.228664613154557,0.0945179584120983,0.6043771043771043,0.9090909090909091,12.031165066135168,4.874071389744519,2.4684014869888475,1.3408226127921725,0.869722775865193,0.19079869219990658,4.529806124297879,5519,81,2023-2024,2024-04-13,Domantas Sabonis
113,0.49557522123893805,0.05309734513274336,0.02654867256637168,0.0,0.07964601769911504,0.3805309734513274,0.04424778761061947,0.4247787610619469,0.37168141592920356,3.937007874015748,0.0,0.6981132075471698,1.0,4.724409448818897,1.1811023622047243,4.0,1.574803149606299,1.837270341207349,0.11258278145695365,6.167979002624672,762,33,2023-2024,2024-04-13,Dominick Barlow
1089,0.26078971533516987,0.015610651974288337,0.4563820018365473,0.3149678604224059,0.15702479338842976,0.1928374655647383,0.0743801652892562,0.26721763085399447,0.29201101928374656,1.4761137949543746,0.0,0.2523961661341853,0.5421052631578948,8.937198067632849,4.13311862587225,2.1623376623376624,2.7106816961889426,0.8051529790660225,0.08122179798681013,3.2742887815351582,3726,55,2023-2024,2024-04-13,Donovan Mitchell
983,0.1963377416073245,0.1017293997965412,0.6012207527975585,0.15666327568667346,0.5462868769074263,0.09053916581892167,0.01017293997965412,0.10071210579857579,0.11597151576805696,1.7794427534535238,0.0,0.6369426751592356,0.9172661870503597,5.01053617419808,2.552095527979396,1.963302752293578,2.458440646218684,0.8194802154062282,0.07165206508135169,3.9100913135097164,4271,80,2023-2024,2024-04-13,Donte DiVincenzo
511,0.26614481409001955,0.14481409001956946,0.5146771037181996,0.09980430528375733,0.5596868884540117,0.06653620352250489,0.007827788649706457,0.07436399217221135,0.09001956947162426,2.048470859780727,0.0,0.7448979591836735,0.9743589743589743,3.087132140796307,1.7022504327755337,1.8135593220338984,1.6156953260242353,1.0963646855164455,0.07219715376605346,4.356607039815349,3466,68,2023-2024,2024-04-13,Dorian Finney-Smith
275,0.10909090909090909,0.09090909090909091,0.7236363636363636,0.16727272727272727,0.6472727272727272,0.05818181818181818,0.01818181818181818,0.07636363636363637,0.06909090909090909,2.1662763466042154,0.36363636363636365,0.9230769230769231,0.978021978021978,4.039812646370024,1.639344262295082,2.4642857142857144,0.936768149882904,0.117096018735363,0.03720577069096431,3.747072599531616,1708,63,2023-2024,2024-04-13,Doug McDermott
372,0.41397849462365593,0.06720430107526881,0.27956989247311825,0.005376344086021506,0.34139784946236557,0.23118279569892472,0.008064516129032258,0.239247311827957,0.1989247311827957,2.7519893899204244,0.0,0.7686567164179104,0.9411764705882353,11.007957559681698,4.476127320954907,2.4592592592592593,1.823607427055703,1.5583554376657824,0.1414141414141414,5.769230769230769,3016,55,2023-2024,2024-04-13,Draymond Green
251,0.6374501992031872,0.00796812749003984,0.00398406374501992,0.0,0.01195219123505976,0.32669322709163345,0.02390438247011952,0.350597609561753,0.3705179282868526,2.632816173013634,0.0,0.8053691275167785,1.0,2.914903620122238,2.8678890456041373,1.0163934426229508,1.2693935119887165,2.8678890456041373,0.13610938471100062,5.500705218617771,2127,74,2023-2024,2024-04-13,Drew Eubanks
675,0.16148148148148148,0.1259259259259259,0.5777777777777777,0.24592592592592594,0.4577777777777778,0.13037037037037036,0.0044444444444444444,0.1348148148148148,0.13333333333333333,2.6399767914128227,0.0,0.7521367521367521,0.9144385026737968,5.57006092254134,2.7560197272991007,2.0210526315789474,1.3635044966637655,0.4641717435451117,0.0568140956490471,4.757760371337395,3447,68,2023-2024,2024-04-13,Duncan Robinson
487,0.3326488706365503,0.03285420944558522,0.459958932238193,0.028747433264887063,0.46406570841889117,0.16837782340862423,0.006160164271047228,0.17453798767967146,0.1868583162217659,4.521404521404522,0.0,0.6906474820143885,0.9883720930232558,3.222703222703223,2.4531024531024532,1.3137254901960784,1.443001443001443,1.7797017797017798,0.09365372766481823,7.6479076479076475,2079,67,2023-2024,2024-04-13,Duop Reath
104,0.9038461538461539,0.0,0.019230769230769232,0.0,0.019230769230769232,0.07692307692307693,0.0,0.07692307692307693,0.8557692307692307,4.679144385026738,0.0,0.6285714285714286,1.0,5.548128342245989,2.072192513368984,2.6774193548387095,1.6711229946524064,1.2700534759358288,0.09551986475063398,7.419786096256685,1496,62,2023-2024,2024-04-13,Dwight Powell
307,0.30618892508143325,0.09446254071661238,0.3355048859934853,0.03908794788273615,0.39087947882736157,0.25732899022801303,0.006514657980456026,0.26384364820846906,0.17263843648208468,2.0572811617587736,0.0,0.5208333333333334,1.0,6.575231948366277,2.3799919322307383,2.76271186440678,3.4288019362646227,1.008471157724889,0.09028871391076115,4.074223477208552,2479,60,2023-2024,2024-04-13,Dyson Daniels
618,0.22653721682847897,0.07281553398058252,0.5711974110032363,0.11650485436893204,0.5275080906148867,0.12297734627831715,0.006472491909385114,0.12944983818770225,0.10355987055016182,1.2651265126512652,0.16181229773462785,0.6532258064516129,0.9333333333333333,3.822882288228823,2.0077007700770078,1.904109589041096,1.8151815181518154,0.825082508250825,0.039865871833084945,2.2277227722772275,3636,68,2023-2024,2024-04-13,Eric Gordon
150,0.5466666666666666,0.03333333333333333,0.23333333333333334,0.04,0.22666666666666666,0.17333333333333334,0.013333333333333334,0.18666666666666668,0.32666666666666666,4.341317365269461,0.0,0.6229508196721312,1.0,4.491017964071856,3.143712574850299,1.4285714285714286,4.04191616766467,0.7485029940119761,0.08990825688073395,9.131736526946108,668,42,2023-2024,2024-04-13,Eugene Omoruyi
213,0.08450704225352113,0.12206572769953052,0.4788732394366197,0.22065727699530516,0.38028169014084506,0.26291079812206575,0.051643192488262914,0.3145539906103286,0.1643192488262911,2.747791952894995,0.0,0.627906976744186,0.8484848484848485,4.612365063788027,2.060843964671246,2.238095238095238,2.747791952894995,0.6869479882237487,0.06004618937644342,4.808635917566241,1019,31,2023-2024,2024-04-13,Evan Fournier
539,0.5658627087198516,0.025974025974025976,0.08163265306122448,0.0018552875695732839,0.10575139146567718,0.3042671614100185,0.022263450834879406,0.32653061224489793,0.3098330241187384,3.380476026215937,0.0,0.7303754266211604,1.0,5.346671265953777,3.104518799586064,1.7222222222222223,1.552259399793032,2.483615039668851,0.15810629745422064,4.622283546050363,2899,49,2023-2024,2024-04-13,Evan Mobley
1076,0.45817843866171004,0.026022304832713755,0.28066914498141265,0.1087360594795539,0.1979553903345725,0.21654275092936803,0.01858736059479554,0.23513011152416358,0.29275092936802977,1.6992551210428304,0.0,0.4235294117647059,0.7849462365591398,6.191806331471136,3.1890130353817505,1.9416058394160585,1.6992551210428304,0.6517690875232774,0.09312977099236641,3.9571694599627563,4296,71,2023-2024,2024-04-13,Franz Wagner
1018,0.13850687622789784,0.02848722986247544,0.5697445972495089,0.35854616895874264,0.23968565815324164,0.16011787819253437,0.1031434184675835,0.2632612966601179,0.224950884086444,1.7099175216254276,0.0,0.22043010752688172,0.5527426160337553,11.848722591027961,2.5347012673506337,4.674603174603175,2.031784349225508,1.1868839267752966,0.06099078914612895,3.8422852544759607,4971,73,2023-2024,2024-04-13,Fred VanVleet
76,0.23684210526315788,0.02631578947368421,0.5,0.13157894736842105,0.39473684210526316,0.17105263157894737,0.06578947368421052,0.23684210526315788,0.2631578947368421,2.3297491039426523,0.0,0.75,0.7142857142857143,4.480286738351254,1.7921146953405016,2.5,2.5089605734767026,0.5376344086021506,0.06280193236714976,3.046594982078853,558,35,2023-2024,2024-04-13,Furkan Korkmaz
527,0.31688804554079697,0.06072106261859583,0.4686907020872865,0.13851992409867173,0.3908918406072106,0.127134724857685,0.026565464895635674,0.15370018975332067,0.27703984819734345,1.675977653631285,0.0,0.6048387096774194,0.87,2.700186219739292,2.8864059590316575,0.9354838709677419,1.2104283054003724,1.0707635009310987,0.07887161773172136,2.97951582867784,2148,47,2023-2024,2024-04-13,GG Jackson
70,0.42857142857142855,0.14285714285714285,0.35714285714285715,0.11428571428571428,0.38571428571428573,0.04285714285714286,0.02857142857142857,0.07142857142857142,0.22857142857142856,3.0991735537190084,0.0,0.47058823529411764,1.0,4.338842975206612,2.6859504132231407,1.6153846153846154,2.479338842975207,0.6198347107438017,0.06878306878306878,5.371900826446281,484,26,2023-2024,2024-04-13,Garrett Temple
221,0.058823529411764705,0.13574660633484162,0.7149321266968326,0.17647058823529413,0.6742081447963801,0.07239819004524888,0.01809954751131222,0.09049773755656108,0.19004524886877827,4.154969118472769,0.0,0.7222222222222222,0.9759036144578314,2.0774845592363844,1.0668163952835485,1.9473684210526316,1.0668163952835485,0.39303761931499154,0.05380200860832138,6.625491297024144,1781,65,2023-2024,2024-04-13,Garrison Mathews
293,0.17747440273037543,0.14334470989761092,0.5426621160409556,0.11945392491467577,0.5665529010238908,0.10580204778156997,0.030716723549488054,0.13651877133105803,0.15358361774744028,1.810344827586207,0.0,0.7272727272727273,0.9733333333333334,3.6637931034482754,1.293103448275862,2.8333333333333335,2.0689655172413794,0.603448275862069,0.03791737408036219,3.836206896551724,2320,53,2023-2024,2024-04-13,Gary Harris
183,0.5409836065573771,0.11475409836065574,0.18579234972677597,0.0,0.3005464480874317,0.15846994535519127,0.0,0.15846994535519127,0.12568306010928962,2.959028831562974,0.0,0.8192771084337349,1.0,3.6418816388467374,2.04855842185129,1.7777777777777777,2.959028831562974,1.3657056145675266,0.06921487603305786,6.0698027314112295,1318,44,2023-2024,2024-04-13,Gary Payton II
833,0.14645858343337334,0.060024009603841535,0.4897959183673469,0.22569027611044418,0.3241296518607443,0.19687875150060025,0.10684273709483794,0.3037214885954382,0.11164465786314526,1.098297638660077,0.0,0.5722543352601156,0.9010989010989011,3.2399780340472266,1.2904997254255903,2.5106382978723403,2.114222954420648,0.2745744096650192,0.05722460658082976,2.663371773750687,3642,70,2023-2024,2024-04-13,Gary Trent Jr.
623,0.1508828250401284,0.1348314606741573,0.4911717495987159,0.13964686998394862,0.48635634028892455,0.21669341894060995,0.006420545746388443,0.2231139646869984,0.09630818619582665,3.364096457278952,0.0,0.7368421052631579,0.9793103448275862,2.887764215540339,2.143495087823757,1.3472222222222223,0.8931229532598988,0.5358737719559392,0.09747706422018348,5.805299196189342,3359,81,2023-2024,2024-04-13,Georges Niang
1369,0.6559532505478451,0.0007304601899196494,0.09130752373995617,0.052593133674214754,0.039444850255661065,0.1877282688093499,0.06428049671292914,0.252008765522279,0.5712198685171658,1.656025538707103,0.0,0.5093399750933998,0.5,9.497206703910614,4.988028731045491,1.904,1.735833998403831,1.5762170790103753,0.1664516129032258,4.26975259377494,5012,73,2023-2024,2024-04-13,Giannis Antetokounmpo
208,0.8269230769230769,0.004807692307692308,0.057692307692307696,0.0,0.0625,0.10576923076923077,0.004807692307692308,0.11057692307692307,0.4182692307692308,2.7574563871693867,0.0,0.6370967741935484,1.0,4.389420371412493,2.4760832864378166,1.7727272727272727,1.8007878446820484,4.051772650534609,0.1278471711976488,6.1339335959482275,1777,61,2023-2024,2024-04-13,Goga Bitadze
397,0.27204030226700254,0.05037783375314862,0.18387909319899245,0.07052896725440806,0.163727959697733,0.3929471032745592,0.10075566750629723,0.49370277078085645,0.2947103274559194,1.3049151805132666,0.0,0.6,0.9210526315789473,6.785558938668987,2.7838190517616357,2.4375,1.7398869073510224,0.5654632448890822,0.07947398513436249,2.827316224445411,2299,50,2023-2024,2024-04-13,Gordon Hayward
432,0.2361111111111111,0.12268518518518519,0.4305555555555556,0.14351851851851852,0.4097222222222222,0.15046296296296297,0.06018518518518518,0.21064814814814814,0.1087962962962963,2.208480565371025,0.0,0.8350515463917526,0.9770114942528736,2.959363957597173,2.1201413427561837,1.3958333333333333,1.4134275618374559,0.08833922261484099,0.057800224466891134,3.7985865724381624,2264,59,2023-2024,2024-04-13,Gradey Dick
605,0.2413223140495868,0.09421487603305785,0.4628099173553719,0.07107438016528926,0.4859504132231405,0.19008264462809918,0.011570247933884297,0.20165289256198346,0.23140495867768596,2.898929224340559,0.0,0.74,0.9523809523809523,4.544267432750066,2.8466962653434313,1.5963302752293578,1.149125097936798,1.0185427004439802,0.07431133888532991,6.163489161661008,3829,76,2023-2024,2024-04-13,Grant Williams
671,0.23248882265275708,0.10432190760059612,0.5543964232488823,0.13114754098360656,0.5275707898658718,0.10730253353204174,0.0014903129657228018,0.10879284649776454,0.21758569299552907,1.5505478602439529,0.0,0.5692307692307692,0.9108910891089109,4.672317552201778,1.9640272896423405,2.3789473684210525,1.385156088484598,0.9303287161463718,0.06802145074795371,3.225139549307422,4837,74,2023-2024,2024-04-13,Grayson Allen
724,0.22375690607734808,0.106353591160221,0.42265193370165743,0.09116022099447514,0.43784530386740333,0.23204419889502761,0.015193370165745856,0.2472375690607735,0.2610497237569061,1.3550135501355014,0.0,0.6307692307692307,0.9659863945578231,2.168021680216802,1.2646793134598013,1.7142857142857142,1.1743450767841013,0.27100271002710025,0.05041064854148966,2.1906052393857274,4428,81,2023-2024,2024-04-13,Harrison Barnes
324,0.25617283950617287,0.1419753086419753,0.44135802469135804,0.07098765432098765,0.5123456790123457,0.14506172839506173,0.015432098765432098,0.16049382716049382,0.1111111111111111,2.8169014084507045,0.0,0.631578947368421,0.9866666666666667,2.8583264291632147,1.3256006628003314,2.15625,2.1541010770505387,1.2427506213753108,0.073749355337803,4.76387738193869,2414,65,2023-2024,2024-04-13,Haywood Highsmith
575,0.38956521739130434,0.1426086956521739,0.34608695652173915,0.06086956521739131,0.42782608695652175,0.10782608695652174,0.01391304347826087,0.12173913043478261,0.271304347826087,2.551137669501264,0.0,0.5953757225433526,0.9649122807017544,4.55067800505631,2.1144564467938403,2.152173913043478,2.367271891519191,1.4249597793610664,0.05787589498806683,5.240174672489083,4351,75,2023-2024,2024-04-13,Herbert Jones
894,0.15771812080536912,0.053691275167785234,0.4407158836689038,0.27740492170022374,0.21700223713646533,0.3087248322147651,0.039149888143176735,0.3478747203579418,0.2740492170022371,1.6793066088840736,0.0,0.38317757009345793,0.6666666666666666,8.965330444203683,2.735644637053088,3.277227722772277,1.3542795232936078,0.27085590465872156,0.08299039780521263,3.304442036836403,3692,68,2023-2024,2024-04-13,Immanuel Quickley
474,0.4472573839662447,0.16666666666666666,0.27848101265822783,0.0379746835443038,0.40717299578059074,0.10126582278481013,0.006329113924050633,0.10759493670886076,0.2848101265822785,1.7908723281340264,0.0,0.7947019867549668,0.9876543209876543,3.6395147313691507,1.559792027729636,2.3333333333333335,1.6464471403812824,0.9820912767186597,0.05020302694721299,4.043905257076834,3462,68,2023-2024,2024-04-13,Isaac Okoro
