player_name,date,season,opponent,home_away,win_loss,team_score,opponent_score,minutes,prop_line,assists,over_under_result,points,rebounds,threes_scored,steals,blocks,fgm,fga,fg_pct,ftm,fta,ft_pct,threes_made,threes_attempted,three_pct,spread_team,spread_value,SYSTEM NAME,LIFETIME NET UNITS,RECORD,FOLLOW,DATE,PLAYER,LINE,RESULT
Zeke Nnaji,4/2,24-25,SAS,Home,L,113.0,106.0,22.0,1.5,1.0,U,8.0,3.0,1.0,0.0,0.0,2.0,6.0,33.0,3.0,4.0,75.0,1.0,3.0,33.0,SAS,2.5,,,,,,,,
Zeke Nnaji,4/1,24-25,MIN,Home,L,140.0,139.0,11.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,1.5,,,,,,,,
Zeke Nnaji,3/28,24-25,UTH,Home,W,129.0,93.0,17.0,,1.0,,10.0,1.0,2.0,2.0,3.0,3.0,3.0,100.0,2.0,2.0,100.0,2.0,2.0,100.0,DEN,-18.5,,,,,,,,
Zeke Nnaji,3/24,24-25,CHI,Home,L,129.0,119.0,12.0,0.5,2.0,O,7.0,3.0,1.0,0.0,3.0,3.0,6.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,CHI,2.5,,,,,,,,
Zeke Nnaji,3/23,24-25,HOU,Away,W,116.0,111.0,11.0,,1.0,,2.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,1.0,0.0,DEN,7.5,,,,,,,,
Zeke Nnaji,3/21,24-25,POR,Away,L,128.0,109.0,12.0,,1.0,,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,POR,2.5,,,,,,,,
Zeke Nnaji,3/19,24-25,LAL,Away,L,120.0,108.0,9.0,0.5,0.0,U,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,LAL,-5.0,,,,,,,,
Zeke Nnaji,3/17,24-25,GSW,Away,W,114.0,105.0,10.0,0.5,0.0,U,7.0,3.0,1.0,1.0,0.0,2.0,2.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,DEN,10.5,,,,,,,,
Zeke Nnaji,3/15,24-25,WAS,Home,L,126.0,123.0,20.0,,2.0,,6.0,1.0,0.0,1.0,3.0,2.0,5.0,40.0,2.0,3.0,67.0,0.0,2.0,0.0,WAS,11.5,,,,,,,,
Zeke Nnaji,3/14,24-25,LAL,Home,W,131.0,126.0,16.0,,0.0,,4.0,5.0,0.0,0.0,1.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,15.0,,,,,,,,
Zeke Nnaji,3/12,24-25,MIN,Home,L,115.0,95.0,11.0,0.5,0.0,U,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,2.5,,,,,,,,
Zeke Nnaji,3/10,24-25,OKC,Away,W,140.0,127.0,11.0,0.5,3.0,O,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,8.5,,,,,,,,
Zeke Nnaji,3/9,24-25,OKC,Away,L,127.0,103.0,22.0,,0.0,,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,75.0,0.0,0.0,0.0,OKC,-7.5,,,,,,,,
Zeke Nnaji,3/7,24-25,PHO,Home,W,149.0,141.0,13.0,,0.0,,6.0,1.0,1.0,0.0,0.0,2.0,4.0,50.0,1.0,2.0,50.0,1.0,2.0,50.0,PHO,9.0,,,,,,,,
Zeke Nnaji,3/5,24-25,SAC,Home,W,116.0,110.0,18.0,,0.0,,10.0,3.0,1.0,1.0,3.0,4.0,7.0,57.0,1.0,2.0,50.0,1.0,3.0,33.0,SAC,8.5,,,,,,,,
Zeke Nnaji,3/2,24-25,BOS,Away,L,110.0,103.0,8.0,0.5,0.0,U,3.0,0.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,BOS,-5.0,,,,,,,,
Zeke Nnaji,2/28,24-25,DET,Away,W,134.0,119.0,20.0,,2.0,,8.0,2.0,2.0,0.0,3.0,2.0,2.0,100.0,2.0,4.0,50.0,2.0,2.0,100.0,DEN,-1.0,,,,,,,,
Zeke Nnaji,2/27,24-25,MIL,Away,L,121.0,112.0,8.0,,0.0,,2.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,MIL,3.5,,,,,,,,
Zeke Nnaji,2/24,24-25,IND,Away,W,125.0,116.0,23.0,0.5,0.0,U,14.0,3.0,1.0,0.0,2.0,6.0,8.0,75.0,1.0,2.0,50.0,1.0,1.0,100.0,DEN,-4.5,,,,,,,,
Zeke Nnaji,2/22,24-25,LAL,Home,L,123.0,100.0,14.0,,0.0,,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,6.5,,,,,,,,
Zeke Nnaji,2/20,24-25,CHA,Home,W,129.0,115.0,15.0,,0.0,,4.0,3.0,0.0,1.0,0.0,2.0,3.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,CHA,18.0,,,,,,,,
Zeke Nnaji,2/12,24-25,POR,Home,W,132.0,121.0,36.0,1.5,1.0,U,16.0,5.0,2.0,3.0,4.0,6.0,9.0,67.0,2.0,4.0,50.0,2.0,4.0,50.0,DEN,-8.0,,,,,,,,
Zeke Nnaji,2/10,24-25,POR,Home,W,146.0,117.0,18.0,0.5,3.0,O,11.0,5.0,1.0,1.0,0.0,4.0,5.0,80.0,2.0,2.0,100.0,1.0,1.0,100.0,DEN,-9.0,,,,,,,,
Zeke Nnaji,2/8,24-25,PHO,Away,W,122.0,105.0,20.0,0.5,1.0,O,4.0,5.0,0.0,2.0,0.0,1.0,4.0,25.0,2.0,2.0,100.0,0.0,2.0,0.0,DEN,-6.5,,,,,,,,
Zeke Nnaji,2/6,24-25,ORL,Home,W,112.0,90.0,20.0,,0.0,,3.0,6.0,1.0,1.0,1.0,1.0,7.0,14.0,0.0,0.0,0.0,1.0,4.0,25.0,DEN,-6.0,,,,,,,,
Zeke Nnaji,2/5,24-25,NOR,Home,W,144.0,119.0,9.0,,0.0,,4.0,5.0,0.0,0.0,1.0,2.0,3.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,DEN,-11.0,,,,,,,,
Zeke Nnaji,2/3,24-25,NOR,Home,W,125.0,113.0,31.0,1.5,0.0,U,12.0,5.0,2.0,0.0,1.0,5.0,9.0,56.0,0.0,0.0,0.0,2.0,4.0,50.0,DEN,-9.5,,,,,,,,
Zeke Nnaji,2/1,24-25,CHA,Away,W,107.0,104.0,22.0,,0.0,,6.0,3.0,0.0,1.0,5.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,CHA,12.5,,,,,,,,
Zeke Nnaji,1/25,24-25,MIN,Away,L,133.0,104.0,5.0,,0.0,,2.0,1.0,0.0,0.0,0.0,1.0,3.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,MIN,3.5,,,,,,,,
Zeke Nnaji,1/21,24-25,PHI,Home,W,144.0,109.0,5.0,,0.0,,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,-12.0,,,,,,,,
Zeke Nnaji,1/19,24-25,ORL,Away,W,113.0,100.0,2.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,-7.5,,,,,,,,
Zeke Nnaji,1/17,24-25,MIA,Away,W,133.0,113.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,-3.5,,,,,,,,
Zeke Nnaji,1/15,24-25,HOU,Home,L,128.0,108.0,5.0,,0.0,,2.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,-5.5,,,,,,,,
Zeke Nnaji,1/14,24-25,DAL,Away,W,118.0,99.0,3.0,,0.0,,4.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,DEN,-3.0,,,,,,,,
Zeke Nnaji,1/8,24-25,LAC,Home,W,126.0,103.0,4.0,,0.0,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,4.0,,,,,,,,
Zeke Nnaji,1/7,24-25,BOS,Home,L,118.0,106.0,4.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOS,-10.5,,,,,,,,
Zeke Nnaji,1/1,24-25,ATL,Home,W,139.0,120.0,3.0,,0.0,,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,-8.5,,,,,,,,
Zeke Nnaji,12/27,24-25,CLE,Home,L,149.0,135.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,-3.5,,,,,,,,
Zeke Nnaji,12/23,24-25,PHO,Home,W,117.0,90.0,4.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DEN,-4.5,,,,,,,,
Zeke Nnaji,12/13,24-25,LAC,Home,W,120.0,98.0,3.0,,1.0,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,-7.0,,,,,,,,
Zeke Nnaji,12/8,24-25,ATL,Away,W,141.0,111.0,2.0,,0.0,,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,DEN,1.0,,,,,,,,
Zeke Nnaji,12/5,24-25,CLE,Away,L,126.0,114.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,-3.5,,,,,,,,
Zeke Nnaji,12/3,24-25,GSW,Home,W,119.0,115.0,5.0,,0.0,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,GSW,5.0,,,,,,,,
Zeke Nnaji,11/27,24-25,UTH,Away,W,122.0,103.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,-11.0,,,,,,,,
Zeke Nnaji,11/25,24-25,NYK,Home,L,145.0,118.0,3.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NYK,2.5,,,,,,,,
Zeke Nnaji,11/23,24-25,LAL,Away,W,127.0,102.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DEN,4.0,,,,,,,,
Zeke Nnaji,11/19,24-25,MEM,Away,W,122.0,110.0,5.0,,0.0,,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,DEN,6.0,,,,,,,,
Zeke Nnaji,11/17,24-25,MEM,Away,L,105.0,90.0,1.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEM,-6.0,,,,,,,,
Zeke Nnaji,11/15,24-25,NOR,Away,L,101.0,94.0,5.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NOR,2.0,,,,,,,,
Zeke Nnaji,11/10,24-25,DAL,Home,W,122.0,120.0,9.0,,1.0,,2.0,2.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,1.0,0.0,PUSH,-2.0,,,,,,,,
Zeke Nnaji,11/8,24-25,MIA,Home,W,135.0,122.0,3.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,-3.0,,,,,,,,
Zeke Nnaji,11/6,24-25,OKC,Home,W,124.0,122.0,10.0,,0.0,,3.0,2.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,1.0,0.0,DEN,7.0,,,,,,,,
Zeke Nnaji,11/4,24-25,TOR,Home,W,121.0,119.0,13.0,,1.0,,2.0,1.0,0.0,0.0,1.0,1.0,3.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,TOR,11.0,,,,,,,,
Zeke Nnaji,11/2,24-25,UTH,Home,W,129.0,103.0,4.0,,1.0,,6.0,0.0,0.0,0.0,1.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,-11.0,,,,,,,,
Zeke Nnaji,10/24,24-25,OKC,Home,L,102.0,87.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,OKC,2.0,,,,,,,,
Reggie Jackson,,25-26,,,,,,,,,,,,,,,,,,,,,,,,,,"Click to view system
P.J. Washington Jr. + Others Points Overs (0%+ Hit Rate L5)",-1.59u,115-84-3 (58%),,,,,
Reggie Jackson,,25-26,,,,,,,,,,,,,,,,,,,,,,,,,,"Click to view system
Click to go premium",,,,,,,
Reggie Jackson,,25-26,,,,,,,,,,,,,,,,,,,,,,,,,,"Click to view system
Click to go premium",,,,,,,
Reggie Jackson,,25-26,,,,,,,,,,,,,,,,,,,,,,,,,,"Click to view system
Click to go premium",,,,,,,
Reggie Jackson,2/5,24-25,MIA,Home,L,108.0,101.0,12.0,,1.0,,10.0,1.0,2.0,1.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,,,,,,,,,,
Reggie Jackson,2/4,24-25,DAL,Home,L,118.0,116.0,14.0,,1.0,,2.0,0.0,0.0,1.0,0.0,1.0,3.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
Reggie Jackson,2/2,24-25,BOS,Home,L,118.0,110.0,13.0,,1.0,,6.0,2.0,1.0,1.0,0.0,2.0,9.0,22.0,1.0,2.0,50.0,1.0,6.0,17.0,,,,,,,,,,
Reggie Jackson,1/31,24-25,DEN,Home,L,137.0,134.0,16.0,1.5,2.0,O,2.0,2.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
Reggie Jackson,1/29,24-25,SAC,Home,L,117.0,104.0,16.0,,2.0,,9.0,4.0,1.0,0.0,0.0,4.0,8.0,50.0,0.0,0.0,0.0,1.0,3.0,33.0,,,,,,,,,,
Reggie Jackson,1/28,24-25,LAL,Home,L,118.0,104.0,11.0,,1.0,,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
Reggie Jackson,1/25,24-25,CHI,Away,L,109.0,97.0,15.0,,0.0,,12.0,1.0,2.0,0.0,0.0,5.0,10.0,50.0,0.0,0.0,0.0,2.0,5.0,40.0,,,,,,,,,,
Reggie Jackson,1/21,24-25,DEN,Away,L,144.0,109.0,10.0,,0.0,,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Reggie Jackson,1/14,24-25,OKC,Home,L,118.0,102.0,16.0,4.5,4.0,U,4.0,2.0,0.0,1.0,0.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,
Reggie Jackson,1/12,24-25,ORL,Away,L,104.0,99.0,11.0,,1.0,,4.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,0.0,0.0,,,,,,,,,,
Reggie Jackson,1/10,24-25,NOR,Home,L,123.0,115.0,6.0,,0.0,,7.0,2.0,1.0,0.0,0.0,2.0,5.0,40.0,2.0,2.0,100.0,1.0,2.0,50.0,,,,,,,,,,
Reggie Jackson,1/8,24-25,WAS,Home,L,109.0,103.0,8.0,,1.0,,6.0,1.0,1.0,0.0,0.0,2.0,6.0,33.0,1.0,1.0,100.0,1.0,4.0,25.0,,,,,,,,,,
Reggie Jackson,1/6,24-25,PHO,Home,L,109.0,99.0,7.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
Reggie Jackson,1/4,24-25,BKN,Away,L,123.0,94.0,22.0,,1.0,,8.0,2.0,2.0,2.0,0.0,3.0,9.0,33.0,0.0,0.0,0.0,2.0,6.0,33.0,,,,,,,,,,
Reggie Jackson,1/2,24-25,GSW,Away,L,139.0,105.0,7.0,,1.0,,2.0,1.0,0.0,1.0,0.0,1.0,3.0,33.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
Reggie Jackson,1/1,24-25,SAC,Away,L,113.0,107.0,12.0,2.5,0.0,U,3.0,2.0,1.0,0.0,0.0,1.0,3.0,33.0,0.0,0.0,0.0,1.0,2.0,50.0,,,,,,,,,,
Reggie Jackson,12/30,24-25,POR,Away,L,125.0,103.0,17.0,,4.0,,3.0,2.0,0.0,0.0,0.0,1.0,3.0,33.0,1.0,2.0,50.0,0.0,1.0,0.0,,,,,,,,,,
Reggie Jackson,12/28,24-25,UTH,Away,L,114.0,111.0,14.0,,1.0,,8.0,4.0,2.0,0.0,0.0,3.0,5.0,60.0,0.0,0.0,0.0,2.0,3.0,67.0,,,,,,,,,,
Reggie Jackson,12/25,24-25,BOS,Away,L,118.0,114.0,16.0,,2.0,,2.0,4.0,0.0,1.0,0.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
Reggie Jackson,12/23,24-25,SAS,Home,L,111.0,106.0,5.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
Reggie Jackson,12/13,24-25,IND,Home,L,121.0,107.0,5.0,,1.0,,3.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,,,,,,,,,,
Reggie Jackson,12/4,24-25,ORL,Home,L,106.0,102.0,6.0,,2.0,,3.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,,,,,,,,,,
Reggie Jackson,11/27,24-25,HOU,Home,L,122.0,115.0,5.0,2.5,1.0,U,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Reggie Jackson,11/24,24-25,LAC,Home,L,125.0,99.0,12.0,,4.0,,7.0,1.0,1.0,2.0,0.0,3.0,4.0,75.0,0.0,0.0,0.0,1.0,2.0,50.0,,,,,,,,,,
Reggie Jackson,11/22,24-25,BKN,Home,L,113.0,98.0,21.0,,2.0,,9.0,0.0,3.0,0.0,1.0,3.0,9.0,33.0,0.0,0.0,0.0,3.0,7.0,43.0,,,,,,,,,,
Reggie Jackson,11/20,24-25,MEM,Away,L,117.0,111.0,16.0,,1.0,,5.0,1.0,1.0,2.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,3.0,33.0,,,,,,,,,,
Reggie Jackson,11/13,24-25,CLE,Home,L,114.0,106.0,27.0,,4.0,,13.0,4.0,3.0,1.0,0.0,5.0,7.0,71.0,0.0,0.0,0.0,3.0,4.0,75.0,,,,,,,,,,
Reggie Jackson,11/8,24-25,LAL,Away,L,116.0,106.0,10.0,,2.0,,3.0,2.0,1.0,0.0,0.0,1.0,6.0,17.0,0.0,0.0,0.0,1.0,4.0,25.0,,,,,,,,,,
Reggie Jackson,11/6,24-25,LAC,Away,L,110.0,98.0,6.0,,2.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Reggie Jackson,11/2,24-25,MEM,Home,L,124.0,107.0,8.0,,3.0,,3.0,0.0,1.0,0.0,0.0,1.0,5.0,20.0,0.0,0.0,0.0,1.0,4.0,25.0,,,,,,,,,,
Reggie Jackson,10/25,24-25,TOR,Away,L,115.0,107.0,3.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Justin Holiday,,25-26,,,,,,,,,,,,,,,,,,,,,,,,,,"Click to view system
Desmond Bane Assists Overs When Favored",+23.48u,60-30-5 (67%),,,,,
Justin Holiday,,25-26,,,,,,,,,,,,,,,,,,,,,,,,,,"Click to view system
Click to go premium",,,,,,,
Justin Holiday,,25-26,,,,,,,,,,,,,,,,,,,,,,,,,,"Click to view system
Click to go premium",,,,,,,
Justin Holiday,,24-25,,,,,,,,,,,,,,,,,,,,,,,,,,"Click to view system
Desmond Bane Assists Overs When Favored",+23.48u,60-30-5 (67%),,,,,
Justin Holiday,,24-25,,,,,,,,,,,,,,,,,,,,,,,,,,"Click to view system
Click to go premium",,,,,,,
Justin Holiday,,24-25,,,,,,,,,,,,,,,,,,,,,,,,,,"Click to view system
Click to go premium",,,,,,,
DeAndre Jordan,10/29,25-26,DEN,Away,L,122.0,88.0,12.0,,0.0,,2.0,5.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,-11.5,,,,,,,,
DeAndre Jordan,10/27,25-26,BOS,Home,L,122.0,90.0,10.0,,0.0,,7.0,5.0,0.0,0.0,0.0,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,BOS,3.5,,,,,,,,
DeAndre Jordan,5/7,24-25,OKC,Away,L,149.0,106.0,2.0,,0.0,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,5/3,24-25,LAC,Home,L,120.0,101.0,6.0,,0.0,,2.0,4.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,5/1,24-25,LAC,Away,L,111.0,105.0,2.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,4/29,24-25,LAC,Home,L,131.0,115.0,9.0,,2.0,,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,4/26,24-25,LAC,Away,L,101.0,99.0,4.0,,0.0,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,4/24,24-25,LAC,Away,L,117.0,83.0,4.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,4/21,24-25,LAC,Home,L,105.0,102.0,4.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,4/13,24-25,HOU,Away,L,126.0,111.0,10.0,,0.0,,4.0,5.0,0.0,0.0,0.0,2.0,3.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,4/11,24-25,MEM,Home,L,117.0,109.0,7.0,,0.0,,2.0,2.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,4/9,24-25,SAC,Away,L,124.0,116.0,10.0,,0.0,,6.0,5.0,0.0,0.0,3.0,2.0,3.0,67.0,2.0,4.0,50.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,4/6,24-25,IND,Home,L,125.0,120.0,9.0,,2.0,,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,4/2,24-25,SAS,Home,L,113.0,106.0,35.0,2.5,1.0,U,10.0,17.0,0.0,1.0,1.0,2.0,4.0,50.0,6.0,12.0,50.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,4/1,24-25,MIN,Home,L,140.0,139.0,5.0,,1.0,,2.0,2.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,3/28,24-25,UTH,Home,L,129.0,93.0,11.0,,1.0,,11.0,1.0,0.0,0.0,2.0,5.0,5.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,3/26,24-25,MIL,Home,L,127.0,117.0,3.0,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,3/24,24-25,CHI,Home,L,129.0,119.0,30.0,2.5,7.0,O,10.0,17.0,0.0,1.0,0.0,4.0,6.0,67.0,2.0,5.0,40.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,3/23,24-25,HOU,Away,L,116.0,111.0,38.0,1.5,4.0,O,11.0,15.0,0.0,1.0,0.0,5.0,7.0,71.0,1.0,3.0,33.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,3/2,24-25,BOS,Away,L,110.0,103.0,8.0,,0.0,,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,2/28,24-25,DET,Away,L,134.0,119.0,10.0,,0.0,,4.0,6.0,0.0,0.0,0.0,2.0,3.0,67.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,2/27,24-25,MIL,Away,L,121.0,112.0,10.0,,0.0,,2.0,5.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,2/24,24-25,IND,Away,L,125.0,116.0,9.0,,0.0,,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,2/22,24-25,LAL,Home,L,123.0,100.0,4.0,0.5,1.0,O,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,2/20,24-25,CHA,Home,L,129.0,115.0,11.0,,0.0,,4.0,7.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,2/12,24-25,POR,Home,L,132.0,121.0,11.0,0.5,2.0,O,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,2/10,24-25,POR,Home,L,146.0,117.0,13.0,0.5,2.0,O,5.0,2.0,0.0,1.0,0.0,2.0,2.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,2/8,24-25,PHO,Away,L,122.0,105.0,16.0,,1.0,,4.0,11.0,0.0,0.0,1.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
