game_id,date,game_time,away_team,home_team,market_spread_home,baseline_margin,pred_margin_mu,actual_home,actual_away,actual_margin,actual_home_covers,pred_home_covers,ats_correct,actual_home_wins,pred_home_wins,ml_correct,abs_error
2024-11-06-OKC-DEN,2024-11-06,,OKC,DEN,7.0,-7.0,-5.879083275794983,124,122,2,1,1,1,1,0,0,7.879083275794983
2024-11-06-MIA-PHX,2024-11-06,,MIA,PHX,-5.0,5.0,4.575966268777847,115,112,3,0,0,1,1,1,1,1.5759662687778473
2024-11-06-PHI-LAC,2024-11-06,,PHI,LAC,-1.5,1.5,1.510231414809823,110,98,12,1,1,1,1,1,1,10.489768585190177
2024-11-06-TOR-SAC,2024-11-06,,TOR,SAC,-11.5,11.5,11.600974969565868,122,107,15,1,1,1,1,1,1,3.3990250304341316
2024-11-07-MIN-CHI,2024-11-07,,MIN,CHI,9.5,-9.5,-9.511757154017689,119,135,-16,0,0,1,0,0,1,6.488242845982311
2024-11-07-UTA-MIL,2024-11-07,,UTA,MIL,-10.0,10.0,9.635461509227753,123,100,23,1,0,0,1,1,1,13.364538490772247
2024-11-07-POR-SAS,2024-11-07,,POR,SAS,-4.0,4.0,4.0304751340299845,118,105,13,1,1,1,1,1,1,8.969524865970016
2024-11-08-IND-CHA,2024-11-08,,IND,CHA,7.0,-7.0,-5.938863515853882,103,83,20,1,1,1,1,0,0,25.938863515853882
2024-11-08-ATL-DET,2024-11-08,,ATL,DET,-2.5,2.5,2.443602804094553,122,121,1,0,0,1,1,1,1,1.443602804094553
2024-11-08-NOP-ORL,2024-11-08,,NOP,ORL,-8.5,8.5,8.177826941013336,115,88,27,1,0,0,1,1,1,18.822173058986664
2024-11-08-BKN-BOS,2024-11-08,,BKN,BOS,-13.5,13.5,15.72638988494873,108,104,4,0,1,0,1,1,1,11.72638988494873
2024-11-08-GSW-CLE,2024-11-08,,GSW,CLE,-3.5,3.5,3.5276320297271013,136,117,19,1,1,1,1,1,1,15.472367970272899
2024-11-08-MIL-NYK,2024-11-08,,MIL,NYK,-6.5,6.5,6.09540268778801,116,94,22,1,0,0,1,1,1,15.90459731221199
2024-11-08-PHX-DAL,2024-11-08,,PHX,DAL,-2.5,2.5,2.591120459139347,113,114,-1,0,1,0,0,1,0,3.591120459139347
2024-11-08-WAS-MEM,2024-11-08,,WAS,MEM,-7.5,7.5,7.662984937429428,128,104,24,1,1,1,1,1,1,16.337015062570572
2024-11-08-HOU-OKC,2024-11-08,,HOU,OKC,-7.5,7.5,8.730911254882812,126,107,19,1,1,1,1,1,1,10.269088745117188
2024-11-08-POR-MIN,2024-11-08,,POR,MIN,-11.5,11.5,11.281297355890274,127,102,25,1,0,0,1,1,1,13.718702644109726
2024-11-08-MIA-DEN,2024-11-08,,MIA,DEN,-3.0,3.0,2.9345229491591454,135,122,13,1,0,0,1,1,1,10.065477050840855
2024-11-08-PHI-LAL,2024-11-08,,PHI,LAL,-7.5,7.5,7.349897399544716,116,106,10,1,0,0,1,1,1,2.650102600455284
2024-11-08-LAC-SAC,2024-11-08,,LAC,SAC,-6.5,6.5,7.089303433895111,98,107,-9,0,1,0,0,1,0,16.08930343389511
2024-11-09-UTA-SAS,2024-11-09,,UTA,SAS,-6.5,6.5,6.306223347783089,110,111,-1,0,0,1,0,1,0,7.306223347783089
2024-11-09-CHI-ATL,2024-11-09,,CHI,ATL,-2.5,2.5,2.2828215062618256,113,125,-12,0,0,1,0,1,0,14.282821506261826
2024-11-09-BKN-CLE,2024-11-09,,BKN,CLE,-13.0,13.0,12.91817519068718,105,100,5,0,0,1,1,1,1,7.91817519068718
2024-11-09-TOR-LAC,2024-11-09,,TOR,LAC,-6.0,6.0,5.768015339970589,105,103,2,0,0,1,1,1,1,3.7680153399705887
2024-11-10-HOU-DET,2024-11-10,,HOU,DET,4.0,-4.0,-3.4420077204704285,99,101,-2,1,1,1,0,0,1,1.4420077204704285
2024-11-10-BOS-MIL,2024-11-10,,BOS,MIL,5.0,-5.0,-5.197809353470802,107,113,-6,0,0,1,0,0,1,0.8021906465291977
2024-11-10-NYK-IND,2024-11-10,,NYK,IND,3.0,-3.0,-2.618417501449585,132,121,11,1,1,1,1,0,0,13.618417501449585
2024-11-10-WAS-ORL,2024-11-10,,WAS,ORL,-11.5,11.5,11.164940029382706,121,94,27,1,0,0,1,1,1,15.835059970617294
2024-11-10-CHA-PHI,2024-11-10,,CHA,PHI,-5.0,5.0,4.669632375240326,107,105,2,0,0,1,1,1,1,2.669632375240326
2024-11-10-MIA-MIN,2024-11-10,,MIA,MIN,-7.5,7.5,8.032950401306152,94,95,-1,0,1,0,0,1,0,9.032950401306152
2024-11-10-GSW-OKC,2024-11-10,,GSW,OKC,-6.5,6.5,7.197874009609222,116,127,-11,0,1,0,0,1,0,18.197874009609222
2024-11-10-DAL-DEN,2024-11-10,,DAL,DEN,-2.0,2.0,1.858338937163353,122,120,2,0,0,1,1,1,1,0.14166106283664703
2024-11-10-SAC-PHX,2024-11-10,,SAC,PHX,1.0,-1.0,-0.9045605584979056,118,127,-9,0,1,0,0,0,1,8.095439441502094
2024-11-10-MEM-POR,2024-11-10,,MEM,POR,1.0,-1.0,-0.9344273880124092,89,134,-45,0,1,0,0,0,1,44.06557261198759
2024-11-10-TOR-LAL,2024-11-10,,TOR,LAL,-10.0,10.0,9.988344119861722,123,103,20,1,0,0,1,1,1,10.011655880138278
2024-11-11-CLE-CHI,2024-11-11,,CLE,CHI,8.5,-8.5,-8.400273971259594,113,119,-6,1,1,1,0,0,1,2.400273971259594
2024-11-11-WAS-HOU,2024-11-11,,WAS,HOU,-12.0,12.0,12.089163713157175,107,92,15,1,1,1,1,1,1,2.910836286842825
2024-11-11-BKN-NOP,2024-11-11,,BKN,NOP,1.5,-1.5,-1.6183160915970802,105,107,-2,0,0,1,0,0,1,0.38168390840291977
2024-11-11-LAC-OKC,2024-11-11,,LAC,OKC,-6.5,6.5,7.00524765253067,134,128,6,0,1,0,1,1,1,1.0052476525306702
2024-11-11-SAC-SAS,2024-11-11,,SAC,SAS,2.5,-2.5,-1.8712361454963684,116,96,20,1,1,1,1,0,0,21.87123614549637
2024-11-13-IND-ORL,2024-11-13,,IND,ORL,-1.0,1.0,0.9747546035796404,94,90,4,1,0,0,1,1,1,3.0252453964203596
2024-11-13-BOS-BKN,2024-11-13,,BOS,BKN,10.0,-10.0,-9.785654589533806,114,139,-25,0,1,0,0,0,1,15.214345410466194
2024-11-13-CHI-NYK,2024-11-13,,CHI,NYK,-8.5,8.5,8.512833738699555,123,124,-1,0,1,0,0,1,0,9.512833738699555
2024-11-13-CLE-PHI,2024-11-13,,CLE,PHI,11.0,-11.0,-10.83945943415165,106,114,-8,1,1,1,0,0,1,2.8394594341516495
2024-11-13-NOP-OKC,2024-11-13,,NOP,OKC,-14.5,14.5,14.92608493566513,106,88,18,1,1,1,1,1,1,3.0739150643348694
2024-11-13-LAC-HOU,2024-11-13,,LAC,HOU,-5.0,5.0,5.555282652378082,111,103,8,1,1,1,1,1,1,2.4447173476219177
2024-11-13-DET-MIL,2024-11-13,,DET,MIL,-7.0,7.0,6.957101870328188,127,120,7,0,0,1,1,1,1,0.04289812967181206
2024-11-13-WAS-SAS,2024-11-13,,WAS,SAS,-9.5,9.5,9.367662772536278,139,130,9,0,0,1,1,1,1,0.36766277253627777
2024-11-13-MEM-LAL,2024-11-13,,MEM,LAL,-7.5,7.5,8.264890134334564,128,123,5,0,1,0,1,1,1,3.264890134334564
2024-11-13-MIN-POR,2024-11-13,,MIN,POR,10.0,-10.0,-9.945297691971064,106,98,8,1,1,1,1,0,0,17.945297691971064
2024-11-13-PHX-SAC,2024-11-13,,PHX,SAC,-8.0,8.0,7.800473093986511,127,104,23,1,0,0,1,1,1,15.199526906013489
2024-11-14-DAL-UTA,2024-11-14,,DAL,UTA,7.5,-7.5,-7.054039478302002,115,113,2,1,1,1,1,0,0,9.054039478302002
2024-11-16-MIL-CHA,2024-11-16,,MIL,CHA,4.0,-4.0,-3.8578484654426575,115,114,1,1,1,1,1,0,0,4.8578484654426575
2024-11-16-TOR-BOS,2024-11-16,,TOR,BOS,-16.5,16.5,17.740621089935303,126,123,3,0,1,0,1,1,1,14.740621089935303
2024-11-16-LAL-NOP,2024-11-16,,LAL,NOP,8.0,-8.0,-7.757275477051735,99,104,-5,1,1,1,0,0,1,2.757275477051735
2024-11-16-SAS-DAL,2024-11-16,,SAS,DAL,-13.5,13.5,13.589282721281052,110,93,17,1,1,1,1,1,1,3.4107172787189484
2024-11-16-UTA-SAC,2024-11-16,,UTA,SAC,-6.5,6.5,7.455707907676697,121,117,4,0,1,0,1,1,1,3.4557079076766968
2024-11-17-PHX-MIN,2024-11-17,,PHX,MIN,-7.5,7.5,7.961612313985825,120,117,3,0,1,0,1,1,1,4.961612313985825
2024-11-17-MIA-IND,2024-11-17,,MIA,IND,-3.5,3.5,3.2682538479566574,119,110,9,1,0,0,1,1,1,5.731746152043343
2024-11-17-CHA-CLE,2024-11-17,,CHA,CLE,-10.0,10.0,9.874983459711077,128,114,14,1,0,0,1,1,1,4.125016540288923
2024-11-17-DET-WAS,2024-11-17,,DET,WAS,5.0,-5.0,-5.079376421868801,104,124,-20,0,0,1,0,0,1,14.920623578131199
2024-11-17-DEN-MEM,2024-11-17,,DEN,MEM,-6.0,6.0,6.585340142250061,105,90,15,1,1,1,1,1,1,8.414659857749939
2024-11-17-ATL-POR,2024-11-17,,ATL,POR,4.0,-4.0,-3.8518087565898895,114,110,4,1,1,1,1,0,0,7.8518087565898895
2024-11-17-BKN-NYK,2024-11-17,,BKN,NYK,-10.0,10.0,9.793663635849953,114,104,10,0,0,1,1,1,1,0.2063363641500473
2024-11-17-HOU-CHI,2024-11-17,,HOU,CHI,5.0,-5.0,-5.010073985904455,107,143,-36,0,0,1,0,0,1,30.989926014095545
2024-11-17-DAL-OKC,2024-11-17,,DAL,OKC,-7.5,7.5,7.612477160990238,119,121,-2,0,1,0,0,1,0,9.612477160990238
2024-11-17-UTA-LAC,2024-11-17,,UTA,LAC,-9.5,9.5,9.288130849599838,116,105,11,1,0,0,1,1,1,1.7118691504001617
2024-11-18-CHI-DET,2024-11-18,,CHI,DET,-4.0,4.0,3.91342506557703,112,122,-10,0,0,1,0,1,0,13.91342506557703
2024-11-18-PHI-MIA,2024-11-18,,PHI,MIA,-2.5,2.5,2.4612888284027576,106,89,17,1,0,0,1,1,1,14.538711171597242
2024-11-18-WAS-NYK,2024-11-18,,WAS,NYK,-14.5,14.5,15.709841012954712,134,106,28,1,1,1,1,1,1,12.290158987045288
2024-11-18-IND-TOR,2024-11-18,,IND,TOR,3.0,-3.0,-3.2187023907899857,130,119,11,1,0,0,1,0,0,14.218702390789986
2024-11-18-HOU-MIL,2024-11-18,,HOU,MIL,-3.5,3.5,2.90349543094635,101,100,1,0,0,1,1,1,1,1.90349543094635
2024-11-18-ORL-PHX,2024-11-18,,ORL,PHX,4.5,-4.5,-5.14168381690979,99,109,-10,0,0,1,0,0,1,4.85831618309021
2024-11-18-ATL-SAC,2024-11-18,,ATL,SAC,-4.0,4.0,4.116983629763126,108,109,-1,0,1,0,0,1,0,5.116983629763126
2024-11-18-GSW-LAC,2024-11-18,,GSW,LAC,5.0,-5.0,-4.476887941360474,102,99,3,1,1,1,1,0,0,7.476887941360474
2024-11-20-NOP-CLE,2024-11-20,,NOP,CLE,-14.0,14.0,15.075937747955322,128,100,28,1,1,1,1,1,1,12.924062252044678
2024-11-20-CHI-MIL,2024-11-20,,CHI,MIL,-9.0,9.0,8.138400375843048,122,106,16,1,0,0,1,1,1,7.861599624156952
2024-11-20-IND-HOU,2024-11-20,,IND,HOU,-6.0,6.0,6.108195640146732,130,113,17,1,1,1,1,1,1,10.891804359853268
2024-11-20-PHI-MEM,2024-11-20,,PHI,MEM,5.0,-5.0,-4.683914005756378,117,111,6,1,1,1,1,0,0,10.683914005756378
2024-11-20-POR-OKC,2024-11-20,,POR,OKC,-13.0,13.0,14.437941789627075,109,99,10,0,1,0,1,1,1,4.437941789627075
2024-11-20-NYK-PHX,2024-11-20,,NYK,PHX,4.5,-4.5,-4.461730632930994,122,138,-16,0,1,0,0,0,1,11.538269367069006
2024-11-20-ATL-GSW,2024-11-20,,ATL,GSW,-7.0,7.0,6.993002782110125,120,97,23,1,0,0,1,1,1,16.006997217889875
2024-11-20-ORL-LAC,2024-11-20,,ORL,LAC,3.5,-3.5,-3.383487142622471,104,93,11,1,1,1,1,0,0,14.38348714262247
2024-11-21-DET-CHA,2024-11-21,,DET,CHA,2.5,-2.5,-1.7297946214675903,123,121,2,1,1,1,1,0,0,3.7297946214675903
2024-11-21-MIN-TOR,2024-11-21,,MIN,TOR,7.0,-7.0,-6.826855018734932,110,105,5,1,1,1,1,0,0,11.826855018734932
2024-11-21-UTA-SAS,2024-11-21,,UTA,SAS,-3.0,3.0,3.8719003200531006,126,118,8,1,1,1,1,1,1,4.128099679946899
2024-11-21-ORL-LAL,2024-11-21,,ORL,LAL,-5.0,5.0,3.825420618057251,118,119,-1,0,0,1,0,1,0,4.825420618057251
2024-11-23-NYK-UTA,2024-11-23,,NYK,UTA,8.5,-8.5,-8.067590832710266,121,106,15,1,1,1,1,0,0,23.067590832710266
2024-11-23-DET-ORL,2024-11-23,,DET,ORL,-9.0,9.0,8.960874941200018,111,100,11,1,0,0,1,1,1,2.039125058799982
2024-11-23-MEM-CHI,2024-11-23,,MEM,CHI,4.0,-4.0,-4.212588310241699,131,142,-11,0,0,1,0,0,1,6.787411689758301
2024-11-23-POR-HOU,2024-11-23,,POR,HOU,-12.0,12.0,12.724290907382963,98,104,-6,0,1,0,0,1,0,18.724290907382965
2024-11-23-CHA-MIL,2024-11-23,,CHA,MIL,-8.0,8.0,7.558335989713669,125,119,6,0,0,1,1,1,1,1.5583359897136688
2024-11-23-GSW-SAS,2024-11-23,,GSW,SAS,3.5,-3.5,-3.1681520342826843,104,94,10,1,1,1,1,0,0,13.168152034282684
2024-11-23-DEN-LAL,2024-11-23,,DEN,LAL,-4.0,4.0,3.779821127653122,102,127,-25,0,0,1,0,1,0,28.779821127653122
2024-11-24-MIN-BOS,2024-11-24,,MIN,BOS,-8.0,8.0,8.99959021806717,107,105,2,0,1,0,1,1,1,6.999590218067169
2024-11-24-WAS-IND,2024-11-24,,WAS,IND,-12.0,12.0,11.558600962162018,115,103,12,0,0,1,1,1,1,0.4413990378379822
2024-11-24-DAL-MIA,2024-11-24,,DAL,MIA,-2.5,2.5,2.66921828687191,123,118,5,1,1,1,1,1,1,2.33078171312809
2024-11-24-LAC-PHI,2024-11-24,,LAC,PHI,1.5,-1.5,-1.2690984159708023,99,125,-26,0,1,0,0,0,1,24.730901584029198
2024-11-24-TOR-CLE,2024-11-24,,TOR,CLE,-11.5,11.5,11.5417199768126,122,108,14,1,1,1,1,1,1,2.4582800231874007
2024-11-24-BKN-SAC,2024-11-24,,BKN,SAC,-10.5,10.5,10.26297079026699,103,108,-5,0,0,1,0,1,0,15.26297079026699
2024-11-25-ORL-CHA,2024-11-25,,ORL,CHA,4.5,-4.5,-4.32058972120285,84,95,-11,0,1,0,0,0,1,6.67941027879715
2024-11-25-TOR-DET,2024-11-25,,TOR,DET,-4.0,4.0,3.8554969280958176,102,100,2,0,0,1,1,1,1,1.8554969280958176
2024-11-25-NOP-IND,2024-11-25,,NOP,IND,-8.0,8.0,7.696896523237228,114,110,4,0,0,1,1,1,1,3.6968965232372284
2024-11-25-DAL-ATL,2024-11-25,,DAL,ATL,-2.5,2.5,2.765254706144333,119,129,-10,0,1,0,0,1,0,12.765254706144333
2024-11-25-LAC-BOS,2024-11-25,,LAC,BOS,-10.5,10.5,11.933432579040527,126,94,32,1,1,1,1,1,1,20.066567420959473
2024-11-25-POR-MEM,2024-11-25,,POR,MEM,-10.5,10.5,10.463306568562984,123,98,25,1,0,0,1,1,1,14.536693431437016
2024-11-25-NYK-DEN,2024-11-25,,NYK,DEN,-2.5,2.5,3.407873272895813,118,145,-27,0,1,0,0,1,0,30.407873272895813
2024-11-25-BKN-GSW,2024-11-25,,BKN,GSW,-13.5,13.5,13.68999508023262,120,128,-8,0,1,0,0,1,0,21.68999508023262
2024-11-25-OKC-SAC,2024-11-25,,OKC,SAC,3.5,-3.5,-3.266046926379204,109,130,-21,0,1,0,0,0,1,17.733953073620796
2024-11-27-MIA-CHA,2024-11-27,,MIA,CHA,4.5,-4.5,-4.742215394973755,94,98,-4,1,0,0,0,0,1,0.7422153949737549
2024-11-27-ATL-CLE,2024-11-27,,ATL,CLE,-9.0,9.0,8.933837667107582,124,135,-11,0,0,1,0,1,0,19.933837667107582
2024-11-27-POR-IND,2024-11-27,,POR,IND,-9.5,9.5,9.516778310760856,121,114,7,0,1,0,1,1,1,2.5167783107608557
2024-11-27-CHI-ORL,2024-11-27,,CHI,ORL,-9.5,9.5,11.301095604896544,133,119,14,1,1,1,1,1,1,2.6989043951034564
2024-11-27-HOU-PHI,2024-11-27,,HOU,PHI,5.0,-5.0,-4.933673746883869,115,122,-7,0,1,0,0,0,1,2.066326253116131
2024-11-27-LAC-WAS,2024-11-27,,LAC,WAS,9.0,-9.0,-9.108544535934923,96,121,-25,0,0,1,0,0,1,15.891455464065077
2024-11-27-NYK-DAL,2024-11-27,,NYK,DAL,4.0,-4.0,-3.1304110288619995,129,114,15,1,1,1,1,0,0,18.130411028862
2024-11-27-DET-MEM,2024-11-27,,DET,MEM,-8.0,8.0,7.857659429311752,131,111,20,1,0,0,1,1,1,12.142340570688248
2024-11-27-SAC-MIN,2024-11-27,,SAC,MIN,-3.0,3.0,2.835644245147705,104,115,-11,0,0,1,0,1,0,13.835644245147705
2024-11-27-TOR-NOP,2024-11-27,,TOR,NOP,-1.0,1.0,0.676872730255127,93,119,-26,0,0,1,0,1,0,26.676872730255127
2024-11-27-LAL-SAS,2024-11-27,,LAL,SAS,2.0,-2.0,-0.9123681783676147,101,119,-18,0,1,0,0,0,1,17.087631821632385
2024-11-27-BKN-PHX,2024-11-27,,BKN,PHX,-9.5,9.5,9.417890004813671,117,127,-10,0,0,1,0,1,0,19.41789000481367
2024-11-27-DEN-UTA,2024-11-27,,DEN,UTA,11.0,-11.0,-10.758734822273254,103,122,-19,0,1,0,0,0,1,8.241265177726746
2024-11-27-OKC-GSW,2024-11-27,,OKC,GSW,4.0,-4.0,-3.66195884346962,101,105,-4,0,1,0,0,0,1,0.3380411565303798
2024-11-30-ATL-CHA,2024-11-30,,ATL,CHA,5.5,-5.5,-4.773662686347961,104,107,-3,1,1,1,0,0,1,1.7736626863479614
2024-11-30-PHI-DET,2024-11-30,,PHI,DET,2.0,-2.0,-1.98269902728498,96,111,-15,0,1,0,0,0,1,13.01730097271502
2024-11-30-WAS-MIL,2024-11-30,,WAS,MIL,-14.5,14.5,14.947560667991638,124,114,10,0,1,0,1,1,1,4.947560667991638
2024-11-30-GSW-PHX,2024-11-30,,GSW,PHX,-1.0,1.0,0.941996481269598,113,105,8,1,0,0,1,1,1,7.058003518730402
2024-11-30-DAL-UTA,2024-11-30,,DAL,UTA,6.5,-6.5,-6.033335447311401,94,106,-12,0,1,0,0,0,1,5.966664552688599
2024-12-01-ORL-BKN,2024-12-01,,ORL,BKN,6.5,-6.5,-6.35956871509552,92,100,-8,0,1,0,0,0,1,1.64043128490448
2024-12-01-IND-MEM,2024-12-01,,IND,MEM,-6.0,6.0,6.005126350093633,136,121,15,1,1,1,1,1,1,8.994873649906367
2024-12-01-BOS-CLE,2024-12-01,,BOS,CLE,-2.0,2.0,1.9089566245675087,115,111,4,1,0,0,1,1,1,2.0910433754324913
2024-12-01-NOP-NYK,2024-12-01,,NOP,NYK,-12.5,12.5,12.470535283908248,118,85,33,1,0,0,1,1,1,20.529464716091752
2024-12-01-MIA-TOR,2024-12-01,,MIA,TOR,5.0,-5.0,-4.646602511405945,119,116,3,1,1,1,1,0,0,7.646602511405945
2024-12-01-OKC-HOU,2024-12-01,,OKC,HOU,1.5,-1.5,0.5494756698608398,119,116,3,1,1,1,1,1,1,2.45052433013916
2024-12-01-LAL-UTA,2024-12-01,,LAL,UTA,5.5,-5.5,-5.311623886227608,104,105,-1,1,1,1,0,0,1,4.311623886227608
2024-12-01-DAL-POR,2024-12-01,,DAL,POR,5.5,-5.5,-5.197947770357132,131,137,-6,0,1,0,0,0,1,0.802052229642868
2024-12-01-SAS-SAC,2024-12-01,,SAS,SAC,-6.5,6.5,6.554623279720545,125,127,-2,0,1,0,0,1,0,8.554623279720545
2024-12-01-DEN-LAC,2024-12-01,,DEN,LAC,3.0,-3.0,-2.478267908096313,126,122,4,1,1,1,1,0,0,6.4782679080963135
2024-12-02-NOP-ATL,2024-12-02,,NOP,ATL,-9.0,9.0,8.746599733829498,124,112,12,1,0,0,1,1,1,3.2534002661705017
2024-12-02-MIA-BOS,2024-12-02,,MIA,BOS,-9.5,9.5,10.031045734882357,108,89,19,1,1,1,1,1,1,8.968954265117643
2024-12-02-BKN-CHI,2024-12-02,,BKN,CHI,-7.5,7.5,6.465418219566345,128,102,26,1,0,0,1,1,1,19.534581780433655
2024-12-02-LAL-MIN,2024-12-02,,LAL,MIN,-7.5,7.5,7.699602007865906,109,80,29,1,1,1,1,1,1,21.300397992134094
2024-12-04-DET-BOS,2024-12-04,,DET,BOS,-12.5,12.5,15.058600187301636,130,120,10,0,1,0,1,1,1,5.058600187301636
2024-12-04-IND-BKN,2024-12-04,,IND,BKN,3.0,-3.0,-3.077506966888905,99,90,9,1,0,0,1,0,0,12.077506966888905
2024-12-04-LAL-MIA,2024-12-04,,LAL,MIA,-3.5,3.5,3.31170167028904,134,93,41,1,0,0,1,1,1,37.68829832971096
2024-12-04-ORL-PHI,2024-12-04,,ORL,PHI,5.5,-5.5,-5.267937019467354,102,106,-4,1,1,1,0,0,1,1.2679370194673538
2024-12-04-ATL-MIL,2024-12-04,,ATL,MIL,-4.5,4.5,3.992414772510529,104,119,-15,0,0,1,0,1,0,18.99241477251053
2024-12-04-MIN-LAC,2024-12-04,,MIN,LAC,4.5,-4.5,-4.176530212163925,80,108,-28,0,1,0,0,0,1,23.823469787836075
2024-12-05-DEN-CLE,2024-12-05,,DEN,CLE,-3.5,3.5,3.3243171721696854,126,114,12,1,0,0,1,1,1,8.675682827830315
2024-12-05-DAL-WAS,2024-12-05,,DAL,WAS,13.5,-13.5,-13.304261848330498,101,137,-36,0,1,0,0,0,1,22.695738151669502
2024-12-05-CHA-NYK,2024-12-05,,CHA,NYK,-14.5,14.5,15.368111312389374,125,101,24,1,1,1,1,1,1,8.631888687610626
2024-12-05-OKC-TOR,2024-12-05,,OKC,TOR,10.5,-10.5,-10.613871306180954,92,129,-37,0,0,1,0,0,1,26.386128693819046
2024-12-05-SAC-MEM,2024-12-05,,SAC,MEM,-3.5,3.5,3.543021585792303,115,110,5,1,1,1,1,1,1,1.456978414207697
2024-12-05-PHX-NOP,2024-12-05,,PHX,NOP,1.5,-1.5,-1.1148927807807922,126,124,2,1,1,1,1,0,0,3.1148927807807922
2024-12-05-CHI-SAS,2024-12-05,,CHI,SAS,-2.5,2.5,3.0465546250343323,124,139,-15,0,1,0,0,1,0,18.046554625034332
2024-12-05-HOU-GSW,2024-12-05,,HOU,GSW,4.5,-4.5,-4.536965023726225,99,93,6,1,0,0,1,0,0,10.536965023726225
2024-12-06-ORL-PHI,2024-12-06,,ORL,PHI,2.5,-2.5,-2.2544658482074738,102,94,8,1,1,1,1,0,0,10.254465848207474
2024-12-06-LAL-ATL,2024-12-06,,LAL,ATL,-3.5,3.5,3.523096598684788,134,132,2,0,1,0,1,1,1,1.5230965986847882
2024-12-06-MIL-BOS,2024-12-06,,MIL,BOS,-8.0,8.0,8.387187600135803,111,105,6,0,1,0,1,1,1,2.3871876001358032
2024-12-06-IND-CHI,2024-12-06,,IND,CHI,3.0,-3.0,-3.105764754116535,123,132,-9,0,0,1,0,0,1,5.894235245883465
2024-12-06-SAC-SAS,2024-12-06,,SAC,SAS,7.0,-7.0,-7.044289983808994,113,140,-27,0,0,1,0,0,1,19.955710016191006
2024-12-06-MIN-GSW,2024-12-06,,MIN,GSW,1.5,-1.5,-1.2749565243721008,90,107,-17,0,1,0,0,0,1,15.7250434756279
2024-12-06-UTA-POR,2024-12-06,,UTA,POR,-4.0,4.0,3.98811590205878,99,141,-42,0,0,1,0,1,0,45.98811590205878
2024-12-07-CLE-CHA,2024-12-07,,CLE,CHA,13.5,-13.5,-13.147657722234726,102,116,-14,0,1,0,0,0,1,0.852342277765274
2024-12-07-DEN-WAS,2024-12-07,,DEN,WAS,11.5,-11.5,-11.62232755869627,122,113,9,1,0,0,1,0,0,20.62232755869627
2024-12-07-OKC-NOP,2024-12-07,,OKC,NOP,8.0,-8.0,-7.56498396396637,109,119,-10,0,1,0,0,0,1,2.4350160360336304
2024-12-07-DET-NYK,2024-12-07,,DET,NYK,-8.0,8.0,8.350885480642319,111,120,-9,0,1,0,0,1,0,17.35088548064232
2024-12-07-DAL-TOR,2024-12-07,,DAL,TOR,8.0,-8.0,-7.760009095072746,118,125,-7,1,1,1,0,0,1,0.7600090950727463
2024-12-07-MEM-BOS,2024-12-07,,MEM,BOS,-7.0,7.0,8.026910066604614,121,127,-6,0,1,0,0,1,0,14.026910066604614
2024-12-07-PHX-MIA,2024-12-07,,PHX,MIA,-5.5,5.5,5.449815142899752,121,111,10,1,0,0,1,1,1,4.550184857100248
2024-12-08-PHI-CHI,2024-12-08,,PHI,CHI,3.0,-3.0,-3.218725264072418,100,108,-8,0,0,1,0,0,1,4.781274735927582
2024-12-08-MIL-BKN,2024-12-08,,MIL,BKN,6.0,-6.0,-6.752760410308838,113,118,-5,1,0,0,0,0,1,1.752760410308838
2024-12-08-CHA-IND,2024-12-08,,CHA,IND,-12.0,12.0,11.869001716375353,109,113,-4,0,0,1,0,1,0,15.869001716375353
2024-12-08-DEN-ATL,2024-12-08,,DEN,ATL,-1.0,1.0,1.0488852374255655,111,141,-30,0,1,0,0,1,0,31.048885237425566
2024-12-08-CLE-MIA,2024-12-08,,CLE,MIA,2.5,-2.5,-2.281197711825371,122,113,9,1,1,1,1,0,0,11.28119771182537
2024-12-08-PHX-ORL,2024-12-08,,PHX,ORL,-2.0,2.0,1.7525639235973358,115,110,5,1,0,0,1,1,1,3.247436076402664
2024-12-08-MEM-WAS,2024-12-08,,MEM,WAS,10.0,-10.0,-9.804261848330498,112,140,-28,0,1,0,0,0,1,18.195738151669502
2024-12-08-NOP-SAS,2024-12-08,,NOP,SAS,-7.0,7.0,6.679895490407944,121,116,5,0,0,1,1,1,1,1.6798954904079437
2024-12-08-MIN-GSW,2024-12-08,,MIN,GSW,-1.5,1.5,1.6500879526138306,114,106,8,1,1,1,1,1,1,6.349912047386169
2024-12-08-HOU-LAC,2024-12-08,,HOU,LAC,3.0,-3.0,-2.3852137327194214,106,117,-11,0,1,0,0,0,1,8.614786267280579
2024-12-08-UTA-SAC,2024-12-08,,UTA,SAC,-11.0,11.0,11.32937064766884,141,97,44,1,1,1,1,1,1,32.67062935233116
2024-12-08-POR-LAL,2024-12-08,,POR,LAL,-7.0,7.0,6.697924047708511,107,98,9,1,0,0,1,1,1,2.3020759522914886
2024-12-09-NYK-TOR,2024-12-09,,NYK,TOR,8.0,-8.0,-7.595894873142242,108,113,-5,1,1,1,0,0,1,2.5958948731422424
2024-12-19-UTA-DET,2024-12-19,,UTA,DET,-4.5,4.5,4.500509663019329,119,126,-7,0,1,0,0,1,0,11.50050966301933
2024-12-19-OKC-ORL,2024-12-19,,OKC,ORL,6.5,-6.5,-6.139760464429855,99,105,-6,1,1,1,0,0,1,0.13976046442985535
