game_id,date,game_time,away_team,home_team,market_spread_home,baseline_margin,pred_margin_mu,actual_home,actual_away,actual_margin,game_index,actual_home_covers,pred_home_covers,ats_correct,actual_home_wins,pred_home_wins,ml_correct,spread_abs,home_favored,away_favored,pick_side,pick_team,pick_is_favorite,pick_is_underdog,pick_location_bucket,spread_bucket,abs_error
2025-10-28-CHA-MIA,2025-10-28,,CHA,MIA,-4.5,4.5,5.588201642036438,144,117,27,54,1,1,1,1,1,1,4.5,True,False,home,MIA,True,False,home_favorite,3-6,21.411798357963562
2025-10-28-LAC-GSW,2025-10-28,,LAC,GSW,1.5,-1.5,-1.2112069129943848,98,79,19,55,1,1,1,1,0,0,1.5,False,True,home,GSW,False,True,home_underdog,0-3,20.211206912994385
2025-10-28-NYK-MIL,2025-10-28,,NYK,MIL,2.5,-2.5,-2.472931645810604,121,111,10,56,1,1,1,1,0,0,2.5,False,True,home,MIL,False,True,home_underdog,0-3,12.472931645810604
2025-10-28-PHI-WAS,2025-10-28,,PHI,WAS,4.5,-4.5,-4.404856503009796,134,139,-5,57,0,1,0,0,0,1,4.5,False,True,home,WAS,False,True,home_underdog,3-6,0.5951434969902039
2025-10-28-SAC-OKC,2025-10-28,,SAC,OKC,-8.5,8.5,8.607917234301567,107,101,6,58,0,1,0,1,1,1,8.5,True,False,home,OKC,True,False,home_favorite,6-10,2.607917234301567
2025-10-29-ATL-BKN,2025-10-29,,ATL,BKN,8.5,-8.5,-7.565033197402954,112,117,-5,59,1,1,1,0,0,1,8.5,False,True,home,BKN,False,True,home_underdog,6-10,2.565033197402954
2025-10-29-CLE-BOS,2025-10-29,,CLE,BOS,3.5,-3.5,-2.813871383666992,125,105,20,60,1,1,1,1,0,0,3.5,False,True,home,BOS,False,True,home_underdog,3-6,22.813871383666992
2025-10-29-HOU-TOR,2025-10-29,,HOU,TOR,5.5,-5.5,-5.556619971990585,121,139,-18,61,0,0,1,0,0,1,5.5,False,True,away,HOU,True,False,road_favorite,3-6,12.443380028009415
2025-10-29-IND-DAL,2025-10-29,,IND,DAL,-5.5,5.5,5.337670937180519,107,105,2,62,0,0,1,1,1,1,5.5,True,False,away,IND,False,True,road_underdog,3-6,3.337670937180519
2025-10-29-LAL-MIN,2025-10-29,,LAL,MIN,-7.5,7.5,7.612334385514259,115,116,-1,63,0,1,0,0,1,0,7.5,True,False,home,MIN,True,False,home_favorite,6-10,8.61233438551426
2025-10-29-MEM-PHX,2025-10-29,,MEM,PHX,1.5,-1.5,-1.2178723812103271,113,114,-1,64,1,1,1,0,0,1,1.5,False,True,home,PHX,False,True,home_underdog,0-3,0.21787238121032715
2025-10-29-NOP-DEN,2025-10-29,,NOP,DEN,-12.5,12.5,12.503661466762424,122,88,34,65,1,1,1,1,1,1,12.5,True,False,home,DEN,True,False,home_favorite,10+,21.496338533237576
2025-10-29-ORL-DET,2025-10-29,,ORL,DET,1.5,-1.5,-1.3067225962877274,135,116,19,66,1,1,1,1,0,0,1.5,False,True,home,DET,False,True,home_underdog,0-3,20.306722596287727
2025-10-29-POR-UTA,2025-10-29,,POR,UTA,3.5,-3.5,-3.009802997112274,134,136,-2,67,1,1,1,0,0,1,3.5,False,True,home,UTA,False,True,home_underdog,3-6,1.0098029971122742
2025-10-29-SAC-CHI,2025-10-29,,SAC,CHI,-4.5,4.5,4.560088627040386,126,113,13,68,1,1,1,1,1,1,4.5,True,False,home,CHI,True,False,home_favorite,3-6,8.439911372959614
2025-10-30-GSW-MIL,2025-10-30,,GSW,MIL,7.5,-7.5,-7.529968528077006,120,110,10,69,1,0,0,1,0,0,7.5,False,True,away,GSW,True,False,road_favorite,6-10,17.529968528077006
2025-10-30-MIA-SAS,2025-10-30,,MIA,SAS,-5.5,5.5,6.333518862724304,107,101,6,70,1,1,1,1,1,1,5.5,True,False,home,SAS,True,False,home_favorite,3-6,0.3335188627243042
2025-10-30-ORL-CHA,2025-10-30,,ORL,CHA,3.5,-3.5,-3.3427199721336365,107,123,-16,71,0,1,0,0,0,1,3.5,False,True,home,CHA,False,True,home_underdog,3-6,12.657280027866364
2025-10-30-WAS-OKC,2025-10-30,,WAS,OKC,-15.5,15.5,15.482578288763762,127,108,19,72,1,0,0,1,1,1,15.5,True,False,away,WAS,False,True,road_underdog,10+,3.5174217112362385
2025-10-31-ATL-IND,2025-10-31,,ATL,IND,2.5,-2.5,-2.4704998582601547,108,128,-20,73,0,1,0,0,0,1,2.5,False,True,home,IND,False,True,home_underdog,0-3,17.529500141739845
2025-10-31-BOS-PHI,2025-10-31,,BOS,PHI,1.5,-1.5,-1.4016791954636574,108,109,-1,74,1,1,1,0,0,1,1.5,False,True,home,PHI,False,True,home_underdog,0-3,0.4016791954636574
2025-10-31-DEN-POR,2025-10-31,,DEN,POR,5.5,-5.5,-4.721241474151611,109,107,2,75,1,1,1,1,0,0,5.5,False,True,home,POR,False,True,home_underdog,3-6,6.721241474151611
2025-10-31-LAL-MEM,2025-10-31,,LAL,MEM,1.5,-1.5,-0.7931329011917114,112,117,-5,76,0,1,0,0,0,1,1.5,False,True,home,MEM,False,True,home_underdog,0-3,4.206867098808289
2025-10-31-NOP-LAC,2025-10-31,,NOP,LAC,-10.5,10.5,10.36180792748928,126,124,2,77,0,0,1,1,1,1,10.5,True,False,away,NOP,False,True,road_underdog,10+,8.36180792748928
2025-10-31-NYK-CHI,2025-10-31,,NYK,CHI,4.5,-4.5,-4.346395134925842,135,125,10,78,1,1,1,1,0,0,4.5,False,True,home,CHI,False,True,home_underdog,3-6,14.346395134925842
2025-10-31-TOR-CLE,2025-10-31,,TOR,CLE,-4.5,4.5,4.443248372524977,101,112,-11,79,0,0,1,0,1,0,4.5,True,False,away,TOR,False,True,road_underdog,3-6,15.443248372524977
2025-10-31-UTA-PHX,2025-10-31,,UTA,PHX,-3.5,3.5,4.241254687309265,118,96,22,80,1,1,1,1,1,1,3.5,True,False,home,PHX,True,False,home_favorite,3-6,17.758745312690735
2025-11-01-GSW-IND,2025-11-01,,GSW,IND,10.5,-10.5,-9.855597615242004,114,109,5,81,1,1,1,1,0,0,10.5,False,True,home,IND,False,True,home_underdog,10+,14.855597615242004
2025-11-01-HOU-BOS,2025-11-01,,HOU,BOS,4.5,-4.5,-2.205841541290283,101,128,-27,82,0,1,0,0,0,1,4.5,False,True,home,BOS,False,True,home_underdog,3-6,24.794158458709717
2025-11-01-MIN-CHA,2025-11-01,,MIN,CHA,4.5,-4.5,-4.465225674211979,105,122,-17,83,0,1,0,0,0,1,4.5,False,True,home,CHA,False,True,home_underdog,3-6,12.534774325788021
2025-11-01-ORL-WAS,2025-11-01,,ORL,WAS,8.5,-8.5,-8.470773994922638,94,125,-31,84,0,1,0,0,0,1,8.5,False,True,home,WAS,False,True,home_underdog,6-10,22.529226005077362
2025-11-01-SAC-MIL,2025-11-01,,SAC,MIL,-6.5,6.5,6.3978473246097565,133,135,-2,85,0,0,1,0,1,0,6.5,True,False,away,SAC,False,True,road_underdog,6-10,8.397847324609756
2025-11-02-ATL-CLE,2025-11-02,,ATL,CLE,-6.5,6.5,7.051156044006348,117,109,8,86,1,1,1,1,1,1,6.5,True,False,home,CLE,True,False,home_favorite,6-10,0.9488439559936523
